genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0I05610g	-21.375	22.43751	-2.83490897438873	0.0698630207822759	0.115050693047781	-4.5033170021138
CAGL0E00429g	-114.1875	511.03126	-2.83452051416902	0.0698845604564701	0.115050693047781	-4.50332763785807
CAGL0H00506g	-391.625	3871.31251	-2.83331798798299	0.0699512924045714	0.115125021192837	-4.50336057977185
CAGL0M03861g	1911.25	10315.75001	2.8324906716183	0.0699972495667093	0.115165123130422	-4.50338325872992
CAGL0H07579g	519.374999999997	4606.43751	2.83192432297784	0.0700287320653854	0.115181392795796	-4.50339879116013
CAGL0K04631g	-44.75	64.50001	-2.82839777734112	0.0702251709025216	0.115459956103688	-4.50349564225183
CAGL0D01265g	-71.25	39.50001	-2.82810721934556	0.0702413868684792	0.115459956103688	-4.5035036322516
CAGL0J11484g	56.2499999999999	150.87501	2.82591324285091	0.0703639850473622	0.115625846039011	-4.50356401458002
CAGL0G01760g	-42.6250000000001	542.18751	-2.82519449271718	0.0704042072079939	0.115656310824589	-4.50358381536664
CAGL0G01606g	71.4374999999998	417.34376	2.82216489496657	0.070574067026994	0.115899653177951	-4.5036673831084
CAGL0K00869g	-28.5625	56.21876	-2.80812834264981	0.0713678429821274	0.11716289132468	-4.50405680170682
CAGL0B02189g	286.749999999999	1474.62501	2.80778827642538	0.0713872134992894	0.11716289132468	-4.50406628208518
CAGL0F06589g	-19.625	19.68751	-2.80699092187002	0.0714326576658895	0.117201413715735	-4.50408851930265
CAGL0L06116g	-100.75	462.56251	-2.80588220695958	0.0714959081392914	0.117269118700793	-4.50411945987694
