genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0K12848g	-399.905293111994	1087.98687808883	-7.78939045782556	0.0071057760692391	0.0231534553470502	-2.31597208383532
CAGL0G03047g	11.8298841326614	22.8629193723878	7.78614640452861	0.00711325255142156	0.0231534553470502	-2.31630325982414
CAGL0H07777g	28.0753137738175	126.332293150921	7.78598043683543	0.00711363534255216	0.0231534553470502	-2.3163202118685
CAGL0E04928g	50.800074984846	82.421424269501	7.78326838110851	0.00711989448310512	0.0231603544377751	-2.31659734556459
CAGL0L10142g	-38.7845494468715	61.8103997216914	-7.77750982932398	0.00713320966934687	0.0231772809265489	-2.31718655518237
CAGL0A04719g	95.8745397957775	274.044528419659	7.7774349744355	0.00713338297685742	0.0231772809265489	-2.31719422113944
CAGL0D06182g	-20.1657624541359	103.600562573069	-7.77249670177693	0.00714482905537836	0.0232009974259094	-2.31770034444445
CAGL0I09724g	-12.2288249593669	11.5910398582783	-7.76534814020705	0.00716144284716353	0.0232414574999304	-2.31843436456647
CAGL0I09196g	-21.1748068434379	33.6966961756206	-7.76020610682858	0.00717342607331848	0.0232668515247634	-2.31896335294586
CAGL0F04719g	84.518128452758	94.810195929824	7.75426131072893	0.00718731437184005	0.0232983916051246	-2.31957597135848
CAGL0B04323g	62.4620061579686	100.73223406949	7.7512409661922	0.00719438465426371	0.0233078066824583	-2.3198876518417
CAGL0J02640g	-36.224121738186	109.407585099742	-7.73795135767131	0.00722560761647485	0.0233743819868179	-2.32126251016251
CAGL0F00473g	-6.04563093048925	12.4869288758021	-7.73671000946629	0.0072285335500681	0.0233743819868179	-2.32139122029158
CAGL0I02728g	17.5095362062165	46.469633506667	7.73578143679504	0.00723072331430914	0.0233743819868179	-2.32148753230378
CAGL0G04499g	-68.1963294028357	81.1423746994681	-7.73539060047528	0.00723164525812007	0.0233743819868179	-2.32152807829495
CAGL0J00737g	-1165.86274081204	1855.74401935324	-7.7332883430287	0.00723660703804699	0.023376914767825	-2.32174625383361
CAGL0K02585g	18.1573650684356	34.5174772997659	7.72745487503178	0.00725039973605799	0.0234079552932744	-2.3223524025316
CAGL0H09086g	29.8359590769324	67.8169171419774	7.72074041400152	0.00726632009818835	0.0234458252303136	-2.32305144777836
CAGL0L01705g	29.6833540571374	68.9371724467404	7.7159501523036	0.00727770736966876	0.0234690332756753	-2.32355105125682
CAGL0I08019g	13.4499009255016	74.8037163042068	7.69878977875518	0.00731870182158239	0.023587636343176	-2.32534689154699
CAGL0M06413g	75.634421818457	163.106577319289	7.69688685645714	0.00732326719109747	0.0235887621958494	-2.32554662126516
CAGL0K03641g	40.5649369564832	82.6198263136091	7.69245741673243	0.00733390914455963	0.0236094485982803	-2.32601198902381
CAGL0I01430g	-124.240682061124	241.647221940236	-7.68444809897183	0.00735320580434337	0.0236579565700409	-2.32685509056268
