genes	del4vsdel4.20min	del4vsdel4.30min	del4vsdel4.45min	del4vsdel4.60min	del4vsdel4.90min	del4vsdel4.120min	del4vsdel4.150min	del4vsdel4.180min	del4vsdel4.240min	no.pi.del4.sec.max
2466	CAGL0H10362g	1.43129149045971	2.44956371831371	2.68302924306615	2.61544504463735	2.83089589833816	2.5474098245487	2.62567553280736	2.38475379114571	1.94411418627438	2.68302924306615
1773	CAGL0G04609g	0.654178781995578	1.02733796834611	1.35248813544057	1.40321944714428	1.40150449560147	1.55340618561661	1.51331238034579	1.53231206820682	1.48884897773109	1.53231206820682
1371	CAGL0F04279g	1.15585307198559	1.67244171375106	1.6371028889127	1.53795340514525	1.40823879924405	1.31453336636237	1.12582735965818	1.08380908459845	0.827381118194093	1.6371028889127
720	CAGL0D01782g	1.05092162302561	1.69325222393283	1.90933494659444	1.80420327470592	1.71535083172061	1.66671259881597	1.81059890075437	1.78672420122081	1.79404455802246	1.81059890075437
4115	CAGL0L02167g	1.0770968359658	2.10003876136746	2.70557037905838	2.93636909885844	3.56181209202018	3.75202695876062	4.14572767860957	4.38956653642463	4.25878079823929	4.25878079823929
2550	CAGL0I01870g	1.16212067812612	1.66897429113541	2.15898410908872	2.52888514884309	2.94037719331969	3.18500095779746	3.13837637692959	3.26669407357899	3.1935722212686	3.1935722212686
630	CAGL0C05269g	0.997298527992077	1.61443407807653	1.72110421530396	1.74828246653991	1.86797920479721	1.81997211142492	1.84016504050432	1.63869751703638	1.43373222250971	1.84016504050432
3934	CAGL0K10868g	2.69697517701944	3.69452665909412	4.22884304267119	4.04377078027681	4.14998914680182	4.16283901838455	4.41570482630703	4.33463591995393	4.06474857574681	4.33463591995393
2867	CAGL0I09108g	1.29387058084765	1.00939895990553	1.19628346738418	1.66486757486668	2.09156114585891	2.10650845345465	2.16239835575241	2.03100152283659	1.93166887191049	2.10650845345465
1801	CAGL0G05247g	1.34477467526995	1.52983344154598	1.60907175105824	1.6020792501912	1.44616351061396	1.53530765335841	1.41956179490018	1.5587939239271	1.68525617556871	1.60907175105824
1635	CAGL0G01320g	0.376642384758491	0.462145142374961	0.444634474895161	0.950208423494054	1.25345576334814	1.46138736691113	1.45649003388115	1.68476908204448	1.60253941864452	1.60253941864452
3608	CAGL0K03459g	1.82541906400692	2.82442462053656	2.96497842893547	3.03262842978852	3.08396288639588	3.0874996435617	3.2676985951375	3.13946358122684	2.94159273295186	3.13946358122684
2860	CAGL0I08943g	0.177653519730951	1.08387278100969	1.08624694105496	2.02479126133385	3.0620976067131	3.67301897591701	4.07822315087739	4.60942228730431	5.144035320735	4.60942228730431
4847	CAGL0M05533g	1.63957016753275	1.81406938725292	1.99806452573371	2.18270981133238	2.02260533005007	1.9120299947889	1.71626157006974	1.52582767049584	1.5810592782818	2.02260533005007
2017	CAGL0G10197g	-0.15196753007859	0.0184899032633048	2.6639762556044	2.36624664345111	3.96023598189917	4.72964699138854	4.39321987871347	5.2288024600469	5.70685325922895	5.2288024600469
1817	CAGL0G05566g	1.56613027552583	2.12074570891318	2.39070134704546	2.46735341690674	2.75039075173937	2.69036172195852	2.90718352495699	2.82309842291146	2.49143711512271	2.82309842291146
994	CAGL0E01749g	0.00458883090823625	-0.189173112799416	-0.0216506942739698	0.644769733803933	1.18595681324172	1.48365847668997	1.82761815594383	2.12631192646864	2.33347583711133	2.12631192646864
2040	CAGL0H00682g	1.05129869618801	1.94498438329656	2.74822547763391	2.60773602960741	2.72977072436728	2.26974961248605	2.19600926175863	2.2786120071516	1.71139053748477	2.72977072436728
3308	CAGL0J08481g	0.870900257242971	1.3871786785787	1.60566850757623	1.76574149112632	1.69645670664464	1.71161676486661	1.61012217117057	1.54864005687277	1.52740876347229	1.71161676486661
4419	CAGL0L08954g	1.72042053720608	1.83424459991692	1.87889074169578	1.71651825761038	1.56482607887463	1.64461481950427	1.49264074269117	1.62036845561492	1.53729387230003	1.83424459991692
1194	CAGL0E06424g	0.635760050942784	1.63439849344328	2.1005739531697	1.96077100870681	1.72841189173565	1.26721208895822	1.00992399420725	0.836051914306074	0.391100136979341	1.96077100870681
727	CAGL0D01958g	0.444225440112399	1.1927578281784	1.64142121999739	1.71524006291269	1.70707929101867	1.47351759862138	1.43330620018954	1.17864663577931	0.865703319696035	1.70707929101867
3007	CAGL0J01699g	0.41601251479732	1.22779625260864	1.56386394982219	1.66256447325007	1.63351332129363	1.40673914628748	1.18289675002673	1.10155926496264	1.18117470254219	1.63351332129363
2220	CAGL0H04873g	1.61799150267435	2.4341654499732	2.49622303021286	2.43531107430397	2.12402316964942	1.9425840953587	1.52021205602109	1.40706167363163	0.96371253741161	2.43531107430397
4563	CAGL0L12342g	0.405755194784638	1.33756590605735	1.65122860159276	1.70258192605957	1.50794308021405	1.39090448786826	1.41505507076562	1.39732751343709	1.49459909711943	1.65122860159276
4008	CAGL0K12518g	0.130244352493726	1.06020013375028	1.99709703441246	2.13760095474348	2.4781944253686	2.31801918834427	2.07057717020469	2.06551016638459	1.83555533769959	2.31801918834427
1128	CAGL0E04884g	1.13925997631668	1.66397818193725	1.53475204578959	1.28496301622673	0.947832242325745	0.840015708046377	0.899754022936126	0.999777784998798	1.40001288607585	1.53475204578959
4254	CAGL0L05258g	1.65861636960572	2.00420403514123	2.32560673539091	2.56135215580496	2.58415701051405	2.88472673482729	2.81920762821273	2.74896975492483	2.27633312504479	2.81920762821273
1875	CAGL0G06930g	0.422873446218909	0.733002524235983	1.11367819022775	1.15052666887	1.14120878633547	1.45983471259613	1.07148177631489	1.56523168670249	1.84728174318891	1.56523168670249
1272	CAGL0F01859g	-1.36540956647112	0.221519882484635	0.631492280426749	0.826129754206254	1.56113139246289	1.89643434260391	2.26551481189993	2.32751216549057	2.47998753707323	2.32751216549057
601	CAGL0C04609g	1.14551611982417	1.83005910705936	1.9842401141807	1.9282202513538	1.82875050894346	1.78967941122549	1.79063207869313	1.52528097408119	1.22915866328583	1.9282202513538
2641	CAGL0I04048g	0.687029508048697	2.62663792655326	3.91397431633749	3.67100003919986	3.36467795989848	2.75415033372439	2.28955432124796	2.06045835189424	1.10112256336151	3.67100003919986
2782	CAGL0I07139g	1.02056748300292	1.91633024600112	2.21725848764759	2.01245567559731	1.56142219371363	1.05536489817393	0.814251368854864	0.449255510985584	0.0890208113699877	2.01245567559731
5218	CAGL0M13717g	0.63607573683519	0.838966177775434	1.03157118143145	1.20022659258758	1.43545417794455	1.63447613456376	1.80090749321883	1.76186429001684	1.67240961034768	1.76186429001684
1893	CAGL0G07337g	1.10526082541788	1.77472823299543	1.91787166930374	1.86077800821466	1.61967660435015	1.68992181472175	1.65917506906541	1.50480574646625	1.30185500397101	1.86077800821466
75	CAGL0A02002g	4.02065487727275	6.67947320919526	7.39849075537441	7.28659951701296	7.51063038148753	7.39136041260015	7.24268067208311	7.15709063647718	6.6412612932343	7.39849075537441
3845	CAGL0K08734g	1.43182230311746	2.20589904059441	2.44513262854467	2.47939720671197	2.44503570782227	2.39021856443532	2.4005376781506	2.3230534934884	1.88188921478338	2.44513262854467
3872	CAGL0K09394g	1.29698417325591	1.68811964571761	1.75163855820868	1.83837075387503	1.85886193644173	1.76153283793702	1.79356796006223	1.70075950479158	1.51303766651918	1.83837075387503
3571	CAGL0K02585g	0.836987465861482	1.09605173831138	1.41891148864664	1.4859078342132	1.51940409889132	1.519302692763	1.38972608354957	1.4987691720625	1.45639364528774	1.519302692763
574	CAGL0C03872g	-0.807833260514132	0.743021568217952	2.4256562766881	3.11136555560669	4.16808965794193	4.40668917014838	4.82945338006871	4.59945125210455	4.07652891397314	4.59945125210455
138	CAGL0A03410g	-0.909672514326858	-1.68768231803852	-1.17776951473332	-0.303522732985075	0.227193835415392	1.26722864110276	1.32705621772473	1.84587748052608	2.29628054337487	1.84587748052608
4424	CAGL0L09086g	0.462822419986332	1.03996121461721	1.44342924379111	1.71834848057075	1.78959358483521	1.77074178828061	1.86364295084447	1.84133279558219	1.84874372360664	1.84874372360664
1077	CAGL0E03762g	0.808055355062328	1.0741205184529	1.40460318860997	1.57833902449083	1.68451034782569	1.48286803824139	1.41515101842845	1.32828591479856	1.44586313775734	1.57833902449083
1076	CAGL0E03740g	1.01082274721441	1.31537703922744	1.62602497369733	1.77874038471326	1.35626164338971	1.37239394410162	1.37933033181913	1.17804066743679	1.15606848004067	1.62602497369733
343	CAGL0B03465g	1.69707288048753	2.07206092527773	2.46218721006986	2.67699338426237	2.97494170344816	2.82432840434725	2.72165423055904	2.61878449709524	2.36850496168437	2.82432840434725
1473	CAGL0F06677g	1.28440043391183	2.27492220924352	2.99085328813413	3.69673803012241	3.69933861870627	3.96823246360038	3.85988164375385	4.08516237264219	4.21764775122519	4.08516237264219
1187	CAGL0E06248g	1.23766961571361	1.63115313485283	1.68779311045839	1.87134511044744	1.82371495548697	1.91045334767755	1.60774592995157	1.79771281153643	1.64472595488633	1.87134511044744
2582	CAGL0I02596g	-0.782015380730836	-1.41879451562721	-0.712853247967191	-1.09544377868601	1.48547685758999	2.4356751590074	3.0537827832211	3.66918366199875	4.51430242942929	3.66918366199875
4004	CAGL0K12430g	1.73410378671969	1.78460929794665	3.91933531181011	4.34004288930579	4.76722956991256	5.321206129099	5.40895959929536	5.68665561964329	5.81051343940901	5.68665561964329
737	CAGL0D02134g	1.39678463671768	2.40699600960989	3.08334994146532	3.41794944515219	3.8630651229695	3.78391671745107	3.6951754169816	3.55883032984914	3.42904944666693	3.78391671745107
4992	CAGL0M08624g	2.23147846473461	3.06747974513439	2.9225991334694	2.96375964872982	2.50548905121833	2.21792892271868	1.99705090243609	1.63408442179309	1.30429437835929	2.96375964872982
569	CAGL0C03740g	0.165625320252796	0.647088110130196	1.2874675453416	1.5200713102559	1.62002124165218	1.79380091604328	1.69150657184126	1.65255380870888	1.39103781993044	1.69150657184126
3729	CAGL0K06105g	1.43610854054449	2.5508867841832	2.67190900871166	2.59348495632694	2.60237195306709	2.54337937304124	2.57637276950211	2.61429606353192	2.50955482324269	2.61429606353192
123	CAGL0A03102g	-0.853704405350067	0.0891206811788345	1.19897745663712	1.79525457884315	2.26684923426149	3.41022772795111	3.75330620287047	3.91244838424585	3.68436165443997	3.75330620287047
5017	CAGL0M09207g	1.47463604810447	2.0521148457157	2.06040564236095	2.0504792589636	2.15360642135653	1.81746566112555	1.81728494914713	1.54116829863024	1.0536211019521	2.06040564236095
4885	CAGL0M06325g	1.12917261240811	1.85107079596759	2.1504545323869	2.32794074583957	2.22658360292329	2.27849082226834	2.47759075933809	2.3471703865442	2.26793543325628	2.3471703865442
2973	CAGL0J00825g	0.620355261064135	1.36271110733042	1.53485359682504	1.65018387823987	1.58615727041989	1.70015590785492	1.69205873880538	1.61079555418502	1.41519924166866	1.69205873880538
1667	CAGL0G02057g	-0.202588565975796	0.569997515056365	0.651954504520209	1.79705285332572	2.15089546866549	2.63024332725676	2.68711939325669	2.75023112605955	2.42177563678155	2.68711939325669
4466	CAGL0L10142g	0.148689706769702	0.494256462183414	1.07549543134553	1.52595815722303	1.58986457408954	1.63661953425372	1.48112090301423	1.54144795559096	1.46974422156303	1.58986457408954
1403	CAGL0F05027g	0.911516288904976	1.25847005797961	1.34293036976577	1.2220107754223	1.4099659003461	1.45904398959893	1.48930086972435	1.78314369568885	1.97612791837399	1.78314369568885
3572	CAGL0K02629g	0.728711865193758	2.22807615616239	3.37842701649179	3.52331475214282	3.94320944992195	3.86291148557567	3.76838922146754	3.5898420199852	2.8997191899033	3.86291148557567
3568	CAGL0K02519g	0.563507085155443	1.16988010270479	1.80346739001375	1.83327580662537	2.26156634505666	2.27883854014468	2.35803234117131	2.35482982371165	2.19432442868008	2.35482982371165
336	CAGL0B03311g	1.48151862285953	2.75019464859767	3.43189141980468	3.3830096586899	3.25714015110706	3.30940458461465	3.05950655507919	3.06005599073316	2.77609642107369	3.3830096586899
2334	CAGL0H07337g	0.838662758568853	1.43375019003322	2.0565215546264	2.35050095950074	2.68462006184656	2.58173995403463	2.58638733253285	2.82404178176721	3.09437000356362	2.82404178176721
1761	CAGL0G04279g	-0.422401768517609	-0.137103113187584	1.06363813834265	1.15880565955112	1.6509222823504	1.80505504601702	2.06612577259315	2.31523585327955	2.31054504988693	2.31054504988693
4735	CAGL0M03025g	2.09016694412982	2.79212162390938	3.00905287882456	2.8740466620376	2.89196085817172	2.88228508147158	2.94822098123725	3.00945784433984	3.12516904205828	3.00945784433984
3056	CAGL0J02904g	1.04111415392495	2.27198738554989	2.61571133989412	2.81863752876062	2.69119689926491	2.73038140697384	2.70662630964932	2.63374672128459	2.47708866878046	2.73038140697384
1707	CAGL0G02937g	1.3043764407295	3.1470514949875	3.69280108634061	3.64013472044542	3.95365400134978	4.02829108838003	4.55499728775311	3.93264724699687	3.58766560404732	4.02829108838003
3330	CAGL0J09020g	1.16228951893911	1.82835335539028	2.22142829129767	2.32070237377133	2.58021415478796	2.57477518740565	2.64875516418948	2.59692570438596	2.89943103460378	2.64875516418948
1818	CAGL0G05588g	0.610076775592828	0.854455173463966	0.901332637130687	1.39737251672566	1.48900993760386	2.01756525427574	2.00215961758262	2.22337648239792	2.27038878008179	2.22337648239792
997	CAGL0E01815g	2.10838233702575	4.15694969424253	5.32103542856421	5.50557139374649	5.90533835151259	5.88672988552657	5.98269410582759	5.83639069559921	5.47898510593389	5.90533835151259
3828	CAGL0K08338g	0.342189821661519	0.357222028167957	0.687925182258271	0.983149441237964	1.26496659047506	1.43785171640424	1.32876794905151	1.53025591698883	1.61648281349561	1.53025591698883
1285	CAGL0F02167g	0.652912760561668	1.28059236675996	1.84306560653409	2.47050604418701	3.27206616323363	3.85247773966199	4.19955033233376	4.22473044227059	4.76775124952204	4.22473044227059
4058	CAGL0L00803g	0.893667615893255	2.08057018141069	2.45999964898608	2.49580021596617	2.48344114320633	2.47474429398168	2.52382881689299	2.40206065717226	2.33651753016879	2.49580021596617
1386	CAGL0F04631g	4.1315060222259	7.22504117863582	9.24380053158902	9.91588537974924	10.2586534835428	10.834687351946	10.9113116028504	11.1774160414589	11.3111197431746	11.1774160414589
1078	CAGL0E03784g	0.946626629778272	1.33742705801983	1.41606752574853	1.61772744874849	1.52405657153126	1.59941560699502	1.69189867858795	1.66219815308668	1.577907051569	1.66219815308668
818	CAGL0D03982g	1.49127753721908	2.41960943200296	2.5887855653319	2.29784434830022	1.91841080401275	1.66465277740845	1.72370559904818	1.68227638165256	1.63344237848939	2.41960943200296
1747	CAGL0G03883g	2.31215122910685	2.394239086595	3.03208197170194	3.09734689126111	3.02515699965943	2.98149680505947	2.70461851204143	2.50092699798384	2.01010774671863	3.03208197170194
751	CAGL0D02420g	0.564897361871209	1.34653412589483	1.58952150600721	1.832276637859	1.95226176829005	1.86619047685288	1.52511611988423	1.71687672193666	1.73659530584767	1.86619047685288
887	CAGL0D05654g	-0.0215475984682219	0.285780518177731	2.03887825458365	1.88012977675387	2.76858811067102	3.62858299486575	4.04144675301882	4.39647837487107	4.55839106115163	4.39647837487107
1842	CAGL0G06094g	0.982011489088298	1.62290370300982	1.6669865433196	1.70292452168958	1.59022844946483	1.40307648613011	1.40817865090199	1.25648430949313	1.0713076711817	1.6669865433196
1173	CAGL0E05918g	1.28599532625853	1.84080962609728	2.13112830830721	2.15357454769535	2.04729841016987	2.0552522941508	2.0067687374766	1.99778316873073	2.00750778768794	2.13112830830721
5001	CAGL0M08822g	2.06817355404019	1.80623781534029	1.99936769795868	2.00338619395558	1.81693274720664	1.9315356888245	1.66835526565439	1.72260448895004	1.57671081661607	2.00338619395558
507	CAGL0C02365g	2.43888195089314	3.27758528561605	3.65102618445981	3.72279354160625	3.98164689183167	3.91979961591386	3.74495211413225	3.77444030541282	3.61918365918217	3.91979961591386
3328	CAGL0J08976g	1.40785138203348	2.4810161209085	2.40858087212137	1.97270704859127	1.48770097941683	0.976446981605293	0.917547444677372	0.743276852394008	0.604916096054939	2.40858087212137
3614	CAGL0K03575g	2.06758520255315	2.73829580048924	3.08473797198874	2.89222796798486	3.01355510544702	2.8855215673291	2.80585417797861	2.7499688951493	2.56688919615904	3.01355510544702
298	CAGL0B02431g	1.20344234598457	2.21309634177103	2.47238649138998	2.37393523964533	1.96809876939622	1.67248143098652	1.77956660734744	1.60413339439814	1.32491019284327	2.37393523964533
4323	CAGL0L06798g	1.06179219444729	1.76776687951755	1.87931930343567	1.93808427959169	1.98634683382695	1.95066031483088	1.93748133301298	1.8445469751678	1.50349440162719	1.95066031483088
3240	CAGL0J07018g	0.639493362282723	1.11747422407063	1.55339987772317	1.55112224223292	1.70226307799924	1.51201340775949	1.40368868741354	1.45042700049544	1.40852249108227	1.55339987772317
4742	CAGL0M03179g	0.991745460195407	1.44305115651609	1.75643433851516	1.7842598120673	1.57290971055419	1.58357430729769	1.4466659142199	1.38169067544987	1.344159639546	1.75643433851516
4253	CAGL0L05236g	0.78442635407918	1.43834263358196	1.60046442064342	1.58317481599823	1.22246890403162	0.916990212772859	0.797397999397155	0.648981107609561	0.425935345366847	1.58317481599823
2893	CAGL0I09680g	0.646747063188526	1.4000028102766	1.58406297042421	1.83377663522092	2.03596965037791	2.22914878284908	2.05174864871118	1.8976475398098	1.80109421813292	2.05174864871118
4458	CAGL0L09933g	0.957623758851827	1.61496860615107	1.58368796138203	1.5255418680107	1.46847258655191	1.30087247302879	1.33620367617277	1.17084115862433	0.848241338464828	1.58368796138203
2122	CAGL0H02585g	1.57366735004616	2.39354137001498	2.89260172771145	2.87212264998169	2.88709748228936	2.75810493661379	2.81353834023666	2.57858656411138	2.0166108079018	2.88709748228936
2574	CAGL0I02420g	1.20136352787378	1.69037882483073	1.91298679647393	1.75421396497876	1.88946875749646	1.98195596903107	1.78677646333186	1.92425406763868	1.78966154809005	1.92425406763868
3783	CAGL0K07337g	2.59645192127584	4.12170866806933	5.04610437458282	5.02879517470279	4.92308840472734	4.9834433918749	5.20503724096433	4.77865838074662	4.47393645098521	5.04610437458282
296	CAGL0B02387g	1.55826300444092	2.28357656246681	2.54942678414094	2.71536610954429	2.86818577638344	2.94429684800219	2.88250999790443	2.77250998732252	2.45824140264942	2.88250999790443
915	CAGL0D06380g	1.13354135787532	2.99461183143561	3.4273633291616	3.88182493866196	4.5430120884954	4.85750909560797	5.12195532100676	5.47348497893447	5.49109755491734	5.47348497893447
64	CAGL0A01716g	1.59422941807157	2.93862318987789	3.38120512089366	3.53862266789665	3.74720226444249	3.66214436375989	3.49655121397659	3.4603022887071	2.90522499368881	3.66214436375989
3951	CAGL0K11209g	0.683848498091159	1.10376215735105	1.32939709349641	1.42734763778899	1.51506634562632	1.52994748630487	1.56517632265407	1.46013879661412	1.16147653247778	1.52994748630487
4368	CAGL0L07898g	0.403027408808089	0.803577096404009	1.04688774483045	1.36415317153048	1.67235698526389	1.60408271492981	1.6491320845632	1.47677642976164	1.36495232745637	1.6491320845632
2725	CAGL0I05874g	1.75176792591449	2.93660151832673	3.31386547500102	2.98364853145284	3.10660958946244	3.05848826160139	3.09744854413938	2.99549364719494	2.38119896758366	3.10660958946244
3840	CAGL0K08624g	0.902009136415834	1.78099108178184	1.96618026171042	1.92935229331805	1.59628407885448	1.51145498423115	1.63537778968949	1.46918256742037	1.42836307127984	1.92935229331805
2876	CAGL0I09306g	0.635227748971989	1.25791731580333	1.32442583936177	1.49933510964249	1.66068220324396	1.71948947000598	1.66698795033066	1.60062024334661	1.58370185142311	1.66698795033066
801	CAGL0D03608g	0.932449332100315	1.83749588363622	2.3007012085336	2.9148099290373	3.3713218070022	3.40102475347436	4.03287670008208	3.99342805940112	3.59270462681669	3.99342805940112
5202	CAGL0M13365g	-0.192911224528864	0.243337513002371	-0.248650653151874	0.695238513184731	1.21336345786121	1.64919355252623	2.12318888873476	2.88505470721405	3.2672368071464	2.88505470721405
4785	CAGL0M04103g	1.98359954886647	3.3268784911583	4.18319341309237	5.04009854987073	5.06334453061385	5.72293196385241	5.36531436352002	5.56404845907861	5.59969011635438	5.59969011635438
4142	CAGL0L02761g	3.96353575765916	7.72371421823154	9.64062077828311	10.1989984394192	10.6567577503543	10.4738195396719	10.4668447093957	10.0369580332091	10.0605561008594	10.4738195396719
4925	CAGL0M07183g	0.915297385340684	1.84362821479446	2.19547221674326	2.08157438645745	1.81658073587113	1.75142241371157	1.64329425734717	1.59562566164114	1.28283972722527	2.08157438645745
259	CAGL0B01595g	1.72538507053431	3.1017245559669	3.42189767503663	3.0925153893472	2.99419568885526	2.80665896420816	2.552147802202	2.515289639719	2.50705862183981	3.1017245559669
2117	CAGL0H02491g	0.309553109028153	0.811318289403367	1.20921116952785	1.40242199217096	1.52187326389921	1.38246007874467	1.31371713137154	1.5082617993181	1.64624312860344	1.52187326389921
5079	CAGL0M10549g	0.200906768374052	0.8654056263606	1.52374598698844	1.98498918792609	2.19950778656946	2.11274991097701	2.10125937716306	1.90415564210844	1.6265713297645	2.11274991097701
573	CAGL0C03850g	1.0127177882922	1.57963572114879	1.61912195188486	1.47151518669838	1.49075768461303	1.37049414280969	1.3359186165808	1.24550693130031	0.956316963663456	1.57963572114879
3935	CAGL0K10879g	1.32305483873653	1.86614272079927	1.84455277905668	1.47161714490162	1.52798145338643	1.71954682217675	1.38888556671585	1.64449013204969	1.90431440557783	1.86614272079927
3057	CAGL0J02926g	0.928456164779885	1.99726078820359	1.80319084213469	1.53828683690736	0.691394479102651	0.313168684406859	-0.034255851910352	-0.284491585288491	-0.255349439380565	1.80319084213469
4437	CAGL0L09383g	0.761005591743485	0.978962649464406	1.32085965030286	1.42438536443467	1.42146648263278	1.57269736068817	1.61650124459582	1.59136022510314	1.47252430933406	1.59136022510314
4578	CAGL0L12694g	0.590909501893645	1.66276671974559	1.78392476808046	1.89520380869564	1.68487207059854	1.73302380261353	1.39020645362244	1.52044648595372	1.50283766333772	1.78392476808046
1744	CAGL0G03773g	1.06688656357567	1.65541978489853	2.10248915220678	2.16841847709865	2.2898665369306	2.09925845530054	2.24888534278009	1.92965846738997	1.35250651589791	2.24888534278009
2760	CAGL0I06644g	1.06226996772125	-0.0866114755369698	-0.821443226627337	1.02410422914146	1.5773469515764	2.1310526852099	2.0588005610673	2.29515844442838	2.31675163527048	2.29515844442838
952	CAGL0E00803g	2.47373447732714	2.73437275096289	2.75139793542307	2.76243673463176	2.6633464223726	2.60731392882068	2.81807529313698	2.61098396457944	2.25456081211346	2.76243673463176
2561	CAGL0I02134g	0.935116361230601	2.05825679660405	2.15644545581976	2.35474871664242	2.91183578803217	3.37483605199032	3.69108708296336	4.25911031563663	4.30952716981302	4.25911031563663
3979	CAGL0K11858g	1.11299206621484	2.03046387593913	2.2772196390887	2.05344422050276	1.99564219852743	1.8099436743585	1.83871260640343	1.59872134586583	1.22908108533692	2.05344422050276
780	CAGL0D03102g	1.16214428061588	1.79534069096683	1.95725395582673	1.93032821319983	1.72196621312625	1.6245240473051	1.49035168836712	1.60672925214834	1.80114289845924	1.93032821319983
3493	CAGL0K00869g	1.2018308022685	1.68630213652102	1.91605062042606	1.95151804001893	1.83097378670325	2.04034614559778	1.83808313429918	1.97819546717929	2.03995388356321	2.03995388356321
5009	CAGL0M09020g	1.21030298739505	2.79276936136709	4.21132459507618	4.46217070675328	4.71332157592381	4.73054351079128	4.78025710104839	4.94528115143042	4.60653304702911	4.78025710104839
2956	CAGL0J00451g	-1.59640188740723	1.29233757171775	3.83013231025438	3.99390500055082	3.95739842351468	3.81892485854992	3.60587671876871	3.69889915452004	3.08447464128343	3.95739842351468
604	CAGL0C04719g	0.406673564546743	0.988320776514811	1.07250150472762	1.2261786071547	1.34346821580972	1.54711073518266	1.61842376447076	1.49887628001125	1.32116289453294	1.54711073518266
2450	CAGL0H10032g	0.873537045539075	1.95983300581847	1.97603140815393	1.61073723849664	1.36621621103444	1.14072362434874	1.10071195853292	0.707109739181414	0.105480906379434	1.95983300581847
544	CAGL0C03223g	0.410857083200082	1.38974370755926	1.82717667814449	1.92408229968765	1.7999862420147	1.3818912142846	1.48279796374522	1.31035040667555	1.00923271896825	1.82717667814449
1162	CAGL0E05654g	0.558022751294842	1.22954864274585	1.5036135228838	1.64088850289663	1.80107302564388	2.04937584156559	2.18583583795801	2.32407790396972	2.3018670110041	2.3018670110041
4756	CAGL0M03465g	1.15149541456544	2.55103967766391	2.94612978868806	3.53611770219344	3.83087079532728	4.20636705341411	3.90656631384508	4.15578628924021	3.35348485838093	4.15578628924021
49	CAGL0A01284g	0.982510901289223	1.07910550511764	1.63030159739868	1.69195982012864	1.5493078354464	2.00084879859299	2.02704443772782	2.36585015927229	2.40746728629631	2.36585015927229
3192	CAGL0J05962g	1.25368047970938	1.25696606988768	1.41531523153412	1.41965418062012	1.70549832888284	1.57153815851597	1.48094428535904	1.42954595098079	1.19301140651966	1.57153815851597
1529	CAGL0F07953g	1.19299971458145	2.18708417924085	2.09731611257263	2.41792134635401	2.63376077379396	2.93110537282968	3.05472130739361	3.19672602026295	3.03368091315873	3.05472130739361
2272	CAGL0H06017g	0.0169447499591309	-0.784631685087268	-0.0533990174191965	0.802570363119705	1.47652074182688	1.94710448762541	1.81850220554514	2.03844764538713	1.68610335974901	1.94710448762541
236	CAGL0B01078g	3.35405178758131	5.28425259284769	5.30409481254169	4.83872349955419	4.48788169957001	4.51614583449575	4.35787714814739	4.13352503858679	3.80949658304333	5.28425259284769
1113	CAGL0E04548g	0.620617414426342	1.09516877139114	1.37313744623679	1.39846288165086	1.67919919014931	1.6753057842118	1.36962184243188	1.42718390485921	1.49240897323143	1.6753057842118
226	CAGL0B00814g	0.75461703467394	1.55209541375139	1.64473685556024	1.61983702125817	1.42292778215019	1.20594006600298	1.14813123093892	0.952063719983562	0.564691833177334	1.61983702125817
3112	CAGL0J04158g	1.42048927530824	1.95028714555854	1.92469962300333	1.94559738730033	2.01196711303323	1.79658145433604	1.6163960640091	1.46724389523079	1.12047480668439	1.95028714555854
2219	CAGL0H04851g	0.495250248338936	1.33594619459648	1.81258377552817	1.66436780466457	1.84367003879219	1.87209196675788	1.94728971798742	1.97148489353458	1.78788104144435	1.94728971798742
1733	CAGL0G03531g	0.919587384788958	1.96429684159843	2.19185773728887	2.20820284965974	2.21604095586782	2.02154035905242	1.88143281263845	1.26108395082996	1.04596136982894	2.20820284965974
3531	CAGL0K01727g	1.33609988779679	1.24168213288017	1.31301283503219	1.42390651922924	1.4173572037895	1.59399865676834	1.6146454819031	1.55940601275154	1.36163274426744	1.59399865676834
4017	CAGL0K12716g	-0.138378799881995	0.231554751885616	0.84792405863247	0.397661481138634	1.27235278706257	2.31348787989502	2.33515342038229	2.83331724652827	3.17508926630963	2.83331724652827
4278	CAGL0L05786g	3.74311366958476	4.52579126755834	4.77161110980038	4.5729779991865	4.07348525337037	3.75610993371176	3.46049997140533	3.66399746342386	3.14879004681187	4.5729779991865
154	CAGL0A03806g	-0.151967530078591	0.0184899032633039	1.91594865895295	3.259174518264	3.53281475816449	4.07283495298945	4.44297291391057	4.19792009861443	4.74277283348389	4.44297291391057
4544	CAGL0L11902g	2.77041156633984	3.82108927493809	3.98770819107215	4.26168484126054	4.66075711968233	4.61240957621235	4.66194691972141	4.64694713859482	4.46657135424073	4.66075711968233
723	CAGL0D01837g	0.190275572708501	0.474629105822548	0.684785526674983	0.959313027460711	1.07696382182528	1.54083064968296	1.20010542240811	1.65828655223891	1.96561252558031	1.65828655223891
5232	CAGL0M14025g	1.73541484331324	2.10844673095346	1.80799247583944	1.42134260430249	1.53210442286965	1.12796574989372	1.15145196171788	0.918456985776514	0.462631324383722	1.80799247583944
5030	CAGL0M09493g	0.672064038721567	1.3704807693902	1.71194868517519	1.89818192574254	1.97167281059341	2.08735651931352	2.1212529324203	2.08839207179984	2.12972310052783	2.1212529324203
