genes	logFC.wtvswt.20min	logFC.wtvswt.30min	logFC.wtvswt.45min	logFC.wtvswt.60min	logFC.wtvswt.90min	logFC.wtvswt.120min	logFC.wtvswt.150min	logFC.wtvswt.180min	logFC.wtvswt.240min	logCPM	F	PValue	FDR
CAGL0M05929g	0.435867556129321	0.98827646083922	0.98603214174993	0.793556505403163	0.0293722820440244	-0.272527662921221	-0.556868370836822	-0.347820601430892	-0.734871033572723	7.20058100625636	57.9045119552398	3.42649842566408e-08	2.27925276472064e-07
CAGL0D01144g	0.349989876179203	0.620578994318878	0.647209919659611	0.459233689473599	-0.525022404241151	-0.824461140614043	-1.17289220209089	-1.19449627468526	-1.06650952672505	6.37466231889107	57.8826881354007	3.43362362161285e-08	2.28109386537351e-07
CAGL0F03927g	-2.73346564332971	-5.58728662957804	-6.35023767151407	-5.41061392832055	-4.13326686915148	-3.26468495288447	-2.92646274246136	-3.08886778962424	-2.37655224508109	7.98139390002212	79.9728135733235	3.46789415243182e-08	2.29636376930347e-07
CAGL0K10362g	-1.96465525447926	-3.22485335360332	-3.68937057416971	-3.31957579939502	-2.70095667095891	-2.18436666987281	-2.2653528620954	-2.29140291921799	-1.94269393564258	4.36381809801521	57.7746406398733	3.46915735225653e-08	2.29636376930347e-07
CAGL0I02904g	0.707637233901409	0.684410214565363	0.271230467791446	0.0811891058848191	-0.897192792832352	-0.866711701226583	-0.945234138863934	-0.718742293531905	-0.863571064246861	7.19279008445078	57.7727941099246	3.46976836966389e-08	2.29636376930347e-07
CAGL0I06556g	0.664221540351434	1.1817909874226	1.74256989372724	1.71605955588829	1.40196311007955	1.25096104378158	1.02964220680431	1.09802198904499	0.845148962192441	6.60797865121973	57.6985015281698	3.49445707638201e-08	2.30978318116917e-07
CAGL0I08019g	0.290921056317169	0.534547945087359	0.910882983602331	1.01691108794478	1.09807416866063	1.23366699317192	1.20528303546215	1.00283734374711	1.05877931856689	6.98618289733829	57.6582020531809	3.50793565679351e-08	2.31576836863985e-07
CAGL0D03938g	-0.335633667616034	0.724529945741692	1.23454262976003	1.57556197745587	1.91784033521897	1.77583659488568	1.92683408172348	1.87425206009095	1.54224998498942	6.35721670218113	57.6296408207337	3.51752527011748e-08	2.31720544222427e-07
CAGL0E05742g	-0.529305333129782	-0.611541805146644	-0.801892673582931	-0.970731821812454	-1.18717393166821	-1.20846513340307	-1.28003268889139	-1.47754614773355	-1.22086206201134	7.25589758482708	57.6253598568895	3.51896528475319e-08	2.31720544222427e-07
CAGL0F08525g	-1.43074833836672	-2.08265189303274	-2.64243860396164	-2.01548030890757	-1.91535397565013	-1.59559281036018	-1.53581752468803	-1.55783325692414	-1.4247476110009	6.54413141628349	57.5592305924665	3.54129787271022e-08	2.32898170397462e-07
CAGL0K00231g	0.989511241714033	2.48962328610859	3.15032524841105	3.11010232049962	3.08829831885991	2.83534723194531	2.98651729990353	2.8846941029602	2.48849343430616	7.5134322357231	58.0439782654995	3.55298370553998e-08	2.33373521938542e-07
CAGL0G09317g	-1.03087569209263	-1.99706175858754	-2.3550427473509	-2.18584998467583	-1.81210916366221	-1.43495005581306	-1.46690307038361	-1.48881448407711	-1.14647364316375	5.12256822657062	57.5028466999617	3.56047101715316e-08	2.33572252817002e-07
CAGL0G05962g	0.687789590426421	1.5362878345243	2.05745845024479	1.95765494007597	1.69744394179186	1.64701916968819	1.58802820789207	1.76403921906601	1.25608972840523	7.21231642874467	57.4685452966983	3.57219478628447e-08	2.34048056397988e-07
CAGL0H05599g	0.789351100057464	1.0278410430357	1.37803449935399	1.0722180951753	0.385188064223499	0.24348774240701	-0.0507507876919231	-0.0164110212647357	-0.242744646015965	7.31622470577028	57.395828307606	3.59719890419453e-08	2.35391703293229e-07
CAGL0K09592g	0.114575411640715	0.243624378092901	0.236156796570299	0.0528423886890513	-0.699068729192739	-0.885950569456663	-1.05807791724083	-1.02885727268563	-1.20566818212845	7.58912172268097	57.2724496167352	3.64009560238386e-08	2.37901379256922e-07
CAGL0G03091g	-0.906793013619608	-1.89200435270705	-3.20242512231382	-2.58254202042852	-2.05784422235503	-1.53104470680366	-1.44774911638184	-1.6696679790076	-1.14052518328831	8.56862352437765	57.229669088771	3.6551098760656e-08	2.38584790538696e-07
CAGL0F00363g	0.111212473216442	-0.0282158483488728	-0.672970275103105	-1.08728774687359	-2.83374006540601	-3.36419861620846	-3.38734010729526	-2.88402805785117	-3.46070119255976	9.81745490170668	57.1575002497926	3.68060360418588e-08	2.39949687022579e-07
CAGL0M05665g	1.52353109858669	2.45609137509236	2.9561695561392	2.89436481068041	2.83777948884138	2.77728513292242	2.80860130938615	2.9094325079241	2.45456072194762	8.49042251874222	57.1299515362318	3.69039030377337e-08	2.40288473137482e-07
CAGL0B04851g	0.0443550208023562	0.11293225459617	0.351069513460788	-0.268264058235115	-0.280797364311171	-0.800224199595482	-1.10142617303874	-1.09421680621724	-0.310005220971013	7.14617616211829	56.8664017398006	3.78557941743031e-08	2.45856343751449e-07
CAGL0J07260g	-0.491092435706864	-0.379442663016657	-0.593926636671158	-0.944860299247261	-1.26590037391806	-1.15833125089134	-0.983604039697977	-0.999886269317172	-0.892464756787937	7.44317183758345	56.8630970046447	3.78679122083143e-08	2.45856343751449e-07
CAGL0I06094g	1.83216522165954	2.52932779732449	2.56551210984584	2.42407072336364	2.33721558354378	2.30893719193428	2.30428656178129	2.4188007424126	2.24634831735431	7.69727864427446	56.8543746793145	3.7899917747358e-08	2.45856343751449e-07
CAGL0B01925g	1.65170442421157	3.06420731995573	3.29972688630034	3.30467216592303	3.44654611234149	3.20998286769848	3.42936972026899	3.51042592648885	3.03066349333416	7.09713111087994	57.4906503017218	3.82314777449812e-08	2.47621654358741e-07
CAGL0D02904g	-1.45720824150968	-2.25160792112152	-2.07633507341167	-1.81932639385166	-1.50165423324527	-1.23758979538504	-1.20089525338612	-1.28540504837813	-1.15136142981279	5.25965728227765	56.738747723243	3.83272164507959e-08	2.47621654358741e-07
CAGL0H00979g	0.450516112111806	1.17460828580189	1.44985893058146	1.67665368555756	1.90063969323253	1.88258401336576	1.94200056114815	1.97009618695262	1.54446751617961	6.8391049201024	56.7297062237492	3.83608673399603e-08	2.47621654358741e-07
CAGL0A03014g	0.29088791206752	1.00994219113618	1.30952668385133	1.516942709137	1.66302598727018	1.64081656704432	1.52253384510254	1.57617548806975	1.31498896634565	6.6044171599631	56.7228909533063	3.83862555490115e-08	2.47621654358741e-07
CAGL0J04598g	-1.30182858053471	-1.87693431963638	-2.12043858514643	-1.70920827086344	-1.46246205393958	-1.15984570331695	-0.959997499443957	-0.760846619276362	-0.89041203784589	6.58743618122931	56.7169093126153	3.8408554601585e-08	2.47621654358741e-07
CAGL0K04499g	0.847267309837891	0.95024546930267	1.2022513132039	1.39172227237671	1.78986136529735	2.40663585042667	2.55827913075127	2.31048274917886	2.67419605272787	10.1148892246684	56.6424510648539	3.86874071200817e-08	2.49112639942962e-07
CAGL0A03344g	1.37008351532745	1.96050531829402	2.12079187837865	2.06826765757483	1.91197708399401	1.80002537205824	1.77991809612355	1.74763312745506	1.7114189386164	7.16097009403803	56.6129907326311	3.87983952133587e-08	2.49276641529773e-07
CAGL0J10384g	-1.33696709671666	-2.94846293672063	-5.39007574683214	-5.4884482346546	-5.22174421269871	-4.1435703678356	-4.12328354426167	-4.52385075817365	-3.1510940736612	9.3552366722187	66.4011069513017	3.88081113365358e-08	2.49276641529773e-07
CAGL0K07942g	-0.789361294791816	-1.78414295148634	-1.92781276104566	-1.94545629296198	-1.82139104121412	-1.7985822333026	-1.71640444092758	-1.85226171725666	-1.63542372024349	4.92689721486374	56.5220992353124	3.91431837786826e-08	2.50758898375473e-07
CAGL0K01089g	-1.38546427531432	-1.97529743574575	-2.02116483138768	-1.68646708043465	-1.39111318779942	-0.90978574172397	-0.895516721353572	-0.860066748106464	-0.904615242018803	5.74652967116337	56.5188091143973	3.91557319451198e-08	2.50758898375473e-07
CAGL0G02277g	0.118828920752036	0.368274904183504	0.614944504300687	0.332215129219951	-0.720205352486269	-1.09001253171985	-1.34698419715281	-1.52626710441744	-1.40673165202826	6.66621771580828	56.5117751056866	3.91825747604846e-08	2.50758898375473e-07
CAGL0I05808g	0.186428791923872	0.859893063368999	1.14181198683951	1.3304281555327	1.52378535394126	1.67421713308207	1.63174841826252	1.708581312653	1.57659584619915	6.40611336272593	56.4929581491721	3.92544894463328e-08	2.50912395911541e-07
CAGL0D02134g	1.94505081309999	3.01899428975434	3.68366631607792	4.25639113823508	4.51625933230671	4.40303832334207	4.48172353874107	4.65531507393973	4.10334500171101	5.61449739586637	56.4338366015371	3.94814519914365e-08	2.52055367286793e-07
CAGL0M08756g	-0.0586218493205304	-0.459822178496449	-1.20729982893718	-1.08855482478671	-1.54132187659053	-1.77490663537349	-1.93424443838444	-1.58002797945615	-1.71382196124952	6.06759521866164	56.408845000125	3.95778562299563e-08	2.52363066216591e-07
CAGL0H02123g	0.706840429328035	1.44469520223709	1.15969783182304	0.812083313489543	0.0385315740048909	-0.2478440699535	0.113596280829676	0.184809300748551	-0.11998309985226	5.66600400130341	56.3858635859229	3.96667505427022e-08	2.52622188675239e-07
CAGL0J04576g	-2.48152183622706	-5.60444814180693	-6.10379593436226	-5.860162790316	-4.36722917701766	-3.39936523893749	-3.37429333881633	-3.27293031600313	-2.50280799207684	4.67832203374016	63.35181561305	3.97754669250393e-08	2.53006767135578e-07
CAGL0L03542g	0.180851238888235	0.242333883723851	0.371233626211472	0.0781436448796942	-0.815416337111268	-1.00734171587947	-1.47240247307021	-1.24980164359459	-1.1698677613047	6.38763819247511	56.282180398539	4.00707366987392e-08	2.5432796554782e-07
CAGL0D06160g	-0.576167736927779	-1.17197196270218	-1.57627565859828	-1.63611463780239	-1.85494733941701	-1.88477888853589	-1.78721151547713	-1.99783221692651	-1.73608184163594	6.71953972565734	56.268590478565	4.01240455293778e-08	2.5432796554782e-07
CAGL0C03355g	-1.61884345562911	-2.77292756714112	-2.47819463331754	-1.96514783399298	-1.75555860062243	-1.40306201646335	-1.22853090264273	-1.1063167884359	-1.39960329681214	4.16282304710563	56.2673487355052	4.01289206384909e-08	2.5432796554782e-07
CAGL0G00858g	-0.517588539761033	-1.57927954589472	-2.37753296596506	-1.80806963061806	-1.68219748255412	-1.63072211229576	-1.58042275190651	-1.62155751495327	-1.43813177832447	4.77129213842462	56.234322217197	4.0258839335483e-08	2.54842834245772e-07
CAGL0K10626g	1.69770276198724	3.39537083512181	3.26778060280109	2.87222899298075	2.5298422484251	1.87333878085627	1.98487241509742	2.22041886457817	1.56137888637713	7.68378040798698	56.669263024251	4.0526409841581e-08	2.56085964871713e-07
CAGL0L06160g	-0.075663069174159	0.788197530337478	1.6290743763896	1.65518268549757	1.85109937270108	1.85021130259907	1.91910377723772	1.90604022323817	2.13129085328762	9.49505910667681	56.1503833231944	4.05912670719229e-08	2.56085964871713e-07
CAGL0M01210g	-1.8435867483544	-3.64981390377503	-3.90386163687419	-3.43678618505285	-3.08258866903409	-2.7472782262182	-2.55733351666862	-2.79041153203893	-2.01383777159631	4.50280246513907	56.1476924267483	4.06019772384951e-08	2.56085964871713e-07
CAGL0J06270g	0.616921946253057	1.54619181589862	1.9108538965683	1.97949899654266	2.12251502181284	2.14346652397163	1.97274799254693	1.88281122452907	1.78257065116716	6.17167664334745	56.0576924930656	4.09621113468432e-08	2.58046513719283e-07
CAGL0M05489g	0.0668029916789679	-0.0778294776233435	-0.377706155344934	-0.467310721344027	-1.05783566494813	-1.1238129301807	-1.05554519891121	-1.12856009215957	-1.10603643355443	6.47213110054232	55.966299643081	4.1331668008504e-08	2.59833579283258e-07
CAGL0L10043g	0.273409707585574	0.706989864712964	1.14472362036163	1.18091643004412	1.42790558402374	1.452478596531	1.51700645247961	1.27663536669734	1.37518837981337	7.1664382107462	55.9630066279111	4.13450566462185e-08	2.59833579283258e-07
CAGL0F09053g	-0.207946748028904	-0.480279960428535	-0.82262621332143	-0.997699209450345	-1.74773348265078	-1.62129630023996	-1.86060911127021	-2.26456635956853	-1.99223447278388	5.74417746942424	55.930837567611	4.14761171235504e-08	2.6034469201653e-07
CAGL0A01133g	0.553943670553598	0.983979037070948	1.12706933742069	1.26182703314188	1.31536292096221	1.29751904589996	1.41489351537691	1.43517192408149	1.2982015764064	7.1046734177298	55.8591480747119	4.17699493360822e-08	2.61875071586096e-07
CAGL0E01287g	0.455907989645985	1.27197625474859	1.8236246713225	1.86553509394157	1.68469483717864	1.65602075745325	1.71039850354044	1.76692461176382	1.62345444860529	9.52661376531242	55.8280265124785	4.18982679016944e-08	2.62365349838959e-07
CAGL0K00297g	-0.206593753574048	-0.510831132884153	-0.933830878552594	-1.09165487501079	-1.09988797249147	-1.04658511435576	-1.20465711974768	-1.14761703337114	-0.91832591646638	7.65122897348713	55.8119206389007	4.19648566092064e-08	2.62468368398083e-07
CAGL0G02453g	-1.85480198109448	-2.31539525126373	-1.48763062784861	-1.0541721361342	-0.755808320829522	-0.341464930382733	-0.0443311371059261	-0.302978590888148	-0.0355611352981932	6.71521204028247	55.7795413998935	4.20991033345022e-08	2.62993801856944e-07
CAGL0G07975g	-1.52978393929232	-2.68532502241543	-3.04023029591347	-2.62429343985743	-2.23938628411373	-1.9130434477045	-1.73468686801451	-1.85304777225872	-1.41643253858707	5.26483375970889	55.7315110412747	4.22991717675371e-08	2.63928682006027e-07
CAGL0K04939g	0.516267492982361	1.15890443304891	1.60913659397069	1.61078424855912	1.53066030140857	1.52385840343452	1.35440000115898	1.38900370726238	1.48198108785874	7.26619013194476	55.6966283429958	4.24451749651336e-08	2.64524393979136e-07
CAGL0J08976g	1.91151618186384	3.09687116960385	3.61628553343201	3.22482772719066	2.28503271518763	2.08792952431571	2.08907582293762	2.05569268286666	1.36065202088947	6.19652631875603	55.6648264930603	4.25787995980171e-08	2.65037516821772e-07
CAGL0I05984g	0.357267840839168	0.814105872714844	1.13609428588866	1.16150777573412	1.29268574027676	1.58206232145033	1.64206384106236	1.60963531813046	1.69196982845844	6.07980977225849	55.6516857110014	4.26341587208268e-08	2.65037516821772e-07
CAGL0H10384g	-1.85459296627748	-2.45522563729117	-2.33581472244102	-1.98711489924259	-1.93134460465774	-1.53356159391006	-1.48560654595726	-1.5235889727734	-1.45191974692311	5.32348756073684	55.6409629831109	4.2679393826314e-08	2.65037516821772e-07
CAGL0A01284g	1.40262919924298	1.78347413908077	2.15986090439622	2.45286913298868	2.66944314934123	2.93553042052154	3.23817119286458	3.43622587115525	3.35784940445427	5.32679597204151	55.6146156503599	4.27907830285494e-08	2.65181982990267e-07
CAGL0H07271g	-3.08393291107165	-5.05001836047908	-5.42550496955713	-4.81519652224391	-2.93751110114625	-2.08795235610833	-1.62927829394182	-1.60368159028033	-1.47891659726688	2.77432454579076	55.6115021515746	4.28039686011033e-08	2.65181982990267e-07
CAGL0L05456g	2.42061466778821	2.2523670422272	2.12976251053745	2.12911726135215	1.96157806108394	2.0561014707279	2.03195016874296	2.012108593672	1.89373791463162	9.30347260692909	55.595838282722	4.28703771097968e-08	2.65279461193601e-07
CAGL0L08184g	-0.514203938836951	-0.873047976787914	-1.41287303812969	-1.6147228799119	-3.44660696775014	-4.02433855517213	-3.69510502788623	-2.89270040375187	-3.27689831125251	8.70962731252916	60.7994970416941	4.31130692982199e-08	2.6633264232072e-07
CAGL0A04543g	-0.88598252298806	-1.34131157492637	-1.58287684621283	-0.991216547642298	-0.775453543095713	-0.69736591570037	-0.335538031306204	-0.251436895760656	-0.456277135253184	6.06417755371533	55.5253982099107	4.31705157136957e-08	2.6633264232072e-07
CAGL0F08107g	1.38470807983865	2.43262769738306	2.69982265781702	2.45371241039544	1.83857640377266	1.33397406916538	1.30473602933356	1.57480379374499	1.05153689555615	9.28760752229263	55.5200973004112	4.31932021643345e-08	2.6633264232072e-07
CAGL0L00473g	1.69346781444414	2.5428643223329	2.80874839302672	2.62576620842596	2.27933768008922	2.07366507027276	1.99716222651595	2.32531274422997	1.84888115646646	6.7861552492388	55.4781736659454	4.3373118471793e-08	2.67127382588043e-07
CAGL0J01331g	1.77952709851034	3.04946442905315	3.92216083538964	3.94428887383202	4.07781912893895	4.00977774042955	4.13168919375247	4.29496517177225	3.58177307754963	9.85566468683219	55.4656339004426	4.34271042412033e-08	2.67145582494359e-07
CAGL0M09405g	0.614995215070662	0.952102205781497	1.10431166486379	1.25557189985227	1.23840300151583	1.24077277832913	1.24203679475546	1.22043965561357	1.08575950337505	6.98736493775379	55.446158625953	4.35111052088871e-08	2.67348164047563e-07
CAGL0H05775g	0.753480085319774	1.36562759458764	1.84043714693858	1.77207567948225	1.33233934691521	0.92566588619339	0.849078277012916	0.721585009169999	0.56650950577284	6.45966809013458	55.3586869024967	4.38907526214124e-08	2.69364701023557e-07
CAGL0G07843g	-2.44127786594193	-4.58313397854144	-4.11002694482269	-3.46580570255504	-2.8024278371629	-2.38682016148819	-2.38267804833328	-2.51992296655821	-2.07557445052606	6.74293529948337	67.0805091473212	4.39535602512615e-08	2.6943429498285e-07
CAGL0D03806g	0.565828709631435	0.657662197416051	0.668295911109349	0.451835717126872	-0.358330449313354	-0.554169210425513	-0.888170619472295	-0.994336419167688	-0.909727006791526	6.2433331218925	55.1886222474734	4.4640075761256e-08	2.7319432514948e-07
CAGL0M12122g	-1.99419915816107	-4.27283110200064	-4.91502228852872	-4.46813688154412	-3.96867991763628	-3.30430908821334	-3.09535854194609	-3.34838190893216	-2.76007744827188	6.3558149939275	70.827313919896	4.47206087680431e-08	2.7319432514948e-07
CAGL0G09020g	2.33433684959413	3.55055840066762	3.71636427114961	3.58973364994273	3.41265222747462	3.10673451808645	3.07290561585378	3.33502625771525	2.61813490085024	8.62752386296236	55.1414572976761	4.48505464252421e-08	2.7319432514948e-07
CAGL0H00781g	1.36994366871061	2.24796505651526	2.32036226426689	2.31357404064998	2.17584213454107	2.07227223500356	1.93389423732057	2.03313343444972	1.50437607351125	7.92509725584651	55.1402941633007	4.48557515601105e-08	2.7319432514948e-07
CAGL0L11660g	-2.42181095762807	-4.56976532226071	-4.32436396847884	-3.56923767632935	-2.90687383895129	-2.2001858000014	-1.84306109166342	-2.23029237064856	-1.4700774767209	6.0262561171483	62.6829201641806	4.48665936303282e-08	2.7319432514948e-07
CAGL0D03718g	-1.12321328776043	-2.35104571889014	-3.1916862800317	-3.21209728314521	-3.19547341155356	-2.75025505209281	-2.52343554432815	-2.7819602350322	-2.16600084017433	7.29244594609366	62.7309745820473	4.4880061056075e-08	2.7319432514948e-07
CAGL0H02519g	0.750651836730213	1.46818105843755	1.82392789422047	2.20701109930729	2.43886417009015	2.82383651390759	2.66240100251823	2.44375092944762	2.63462571458138	7.27774940559863	55.0938776872494	4.50640504067818e-08	2.7384102171701e-07
CAGL0F06501g	-1.4525187168571	-1.76884312910904	-2.29021426543632	-2.06475350642594	-1.99669886443089	-1.86588720855935	-1.95719236304704	-2.19776473209357	-1.83406333466065	5.45738835678562	55.0879087764256	4.50909189532116e-08	2.7384102171701e-07
CAGL0E04994g	-1.67607888183916	-3.99916889752012	-6.46237305810183	-6.39608753944191	-5.72413516226098	-4.94900310118054	-4.77252078299661	-5.31915169769604	-3.91474081428696	8.3553242762258	77.6875430812561	4.51606633903709e-08	2.73946781979828e-07
CAGL0G05423g	1.00928787024891	1.79802139315724	2.34673945457399	2.39962994501188	3.28815257127116	3.5585624494382	3.65101554227703	3.92611970793135	3.76430930210606	4.18502707256764	55.0447636060353	4.52856942939895e-08	2.74387279663235e-07
CAGL0L03982g	1.60743733553977	3.01402638163877	3.53246036252408	3.62064007765889	3.83418952229821	3.67364397789014	4.00632840096602	4.22359595967021	3.87227584996805	7.39266865703729	60.3415874750507	4.55445947890566e-08	2.75636940717586e-07
CAGL0I03344g	-2.46458365003943	-4.04032087934532	-3.84820215082795	-2.91891958429599	-2.26072118109271	-2.09147020005251	-1.67515580981705	-1.88649097237304	-1.38495885863381	5.06354467030006	54.9086201484453	4.59068192235605e-08	2.77402618512404e-07
CAGL0L10186g	2.85267836180305	3.42029581092049	3.30871421025802	3.23452727679973	3.27776842553929	3.56218353466721	3.45599052579157	3.48962342812286	3.31445982182872	7.83806612281294	54.9009032485695	4.59423247851488e-08	2.77402618512404e-07
CAGL0M01188g	-0.201442389373914	-0.644131124013845	-0.993656349275772	-1.20180400415421	-1.5652926894021	-1.78370478321872	-1.82704809578641	-1.978703083376	-1.72592307980854	5.32197122476328	54.8651476253546	4.61072587772039e-08	2.78077764629795e-07
CAGL0G05115g	-1.0111909159113	-1.43672834510953	-1.82835986043856	-1.89968825686726	-1.62826154370686	-1.6307467042569	-1.50985596977538	-1.6587371740785	-1.33831115485088	5.64952716173232	54.849195252272	4.61810685670484e-08	2.78202409607018e-07
CAGL0J07062g	-0.73320768194392	-0.915747389329688	-1.37927767488538	-1.77263736848461	-2.28076434541841	-2.36368017479825	-2.37204663776874	-2.29313141921593	-2.05502649863056	7.9027050895877	54.7872049468294	4.64692122387268e-08	2.79603121885382e-07
CAGL0H06545g	2.21333147510809	2.98995441851464	3.3875059695067	3.3958666043479	3.69867613079235	3.6786874710513	3.72482759456337	4.02137505539649	3.45978722713652	5.88374425451669	54.7747489201653	4.65273651060433e-08	2.79603121885382e-07
CAGL0D06622g	-0.267073418062735	-0.712378575128107	-1.50663051286448	-1.33761271403602	-1.4506447721829	-1.98643937315119	-1.85357689582654	-1.69535837083884	-1.83850547750208	6.37208873109721	54.764812715068	4.65738151449958e-08	2.79603121885382e-07
CAGL0D02574g	0.581857245886619	1.15264951108783	1.45918403433497	1.52587169650167	1.44827799520054	1.58152574041707	1.54281203757532	1.39800085708227	1.50931132067781	6.79469002162384	54.7499086627687	4.6643591256533e-08	2.79701260284021e-07
CAGL0M01078g	0.154755198182399	0.569096768447817	0.793657060149134	1.07058548005465	1.3012624306542	1.33391444545026	1.32864751217308	1.28781049220876	1.02626021616477	6.72436467439837	54.7074674436178	4.68429619839623e-08	2.80575407306685e-07
CAGL0H10516g	-0.494141739499874	-0.681161633460132	-0.799055413655443	-0.831179644862804	-1.49312029226843	-1.30691785177418	-1.59823609075421	-1.8998309269865	-1.62458857591287	6.26865890920874	54.6402859909359	4.71606034524946e-08	2.82155153227211e-07
CAGL0A01430g	-0.425345114692226	-0.723843461278539	-1.41217617190556	-1.31138336457035	-1.41417249522758	-1.39766842775714	-1.40553190559406	-1.60531637004813	-1.25847186846584	8.89281038721916	54.5853682779952	4.7422142599215e-08	2.83396023409693e-07
CAGL0I09009g	1.61287298118872	2.34193924096198	2.44353034663203	2.54889519964944	2.5098885004415	2.52883892109747	2.46139569725417	2.40033903161675	2.12668651964953	7.30515598894173	54.4740342837157	4.79576080632659e-08	2.86269188382209e-07
CAGL0C01947g	-0.791064517154878	-1.271469357803	-1.67556294438855	-1.64558857784935	-1.61279914867668	-1.51495748992717	-1.50206777952292	-1.67566529422492	-1.63760267915823	8.41368802560394	54.4501006826129	4.80736440090323e-08	2.86634995885289e-07
CAGL0E05478g	-2.60426932179401	-5.91694474774021	-6.00204966951949	-5.50412502351669	-4.26830158865994	-3.01471133987005	-2.78462377103258	-2.90546720329238	-2.17112493006102	5.73024260253207	67.8866031094012	4.82644706766119e-08	2.87445397033064e-07
CAGL0D05500g	-1.63759745357069	-3.36416802257779	-3.92491390932386	-3.35299120456963	-2.95659602447513	-2.60864088548742	-2.66207096350748	-2.50726914611824	-2.13389615304975	5.09742983016125	54.3046837661481	4.87857974323978e-08	2.89990643504411e-07
CAGL0M03157g	0.599132338876244	0.988677126324813	1.33537959331599	1.48618304914367	1.58172842794956	1.75274910795474	1.84054339775819	1.68319417903186	1.7385851593688	8.02142727839708	54.3012773392735	4.88026278753363e-08	2.89990643504411e-07
CAGL0K10010g	-1.23451711557495	-1.53814148328454	-1.46061603541962	-1.31403161293752	-1.11090185721062	-0.800715344889607	-0.715311543433624	-0.709072369213012	-0.439289477961496	6.54882212138471	54.2354058595788	4.91294310957424e-08	2.91601555313165e-07
CAGL0M09845g	-2.09070059553583	-3.492583528644	-2.99502987277241	-2.4799078752926	-1.92970145469767	-1.46315106418833	-1.39655498705161	-1.46680185987565	-1.06706308054427	6.37873896347452	57.4015402651728	4.92452601393124e-08	2.91958025854247e-07
CAGL0I02684g	-1.07334607150675	-2.00593856568496	-2.19736816340054	-1.81564410281791	-1.80723299386403	-1.56492847900926	-1.454189723971	-1.5614728087356	-1.28656058327482	5.50824380864871	54.1598896324115	4.95072542372487e-08	2.93179271416286e-07
CAGL0J11748g	-0.43303271510978	-0.802318492628531	-1.4341115184524	-1.78876610917407	-1.79316254423564	-2.09416016572318	-2.56027066741138	-2.7193534828615	-2.24701873246948	7.92140599244673	54.5767920119594	4.98130902211837e-08	2.94223131444608e-07
CAGL0F04697g	0.687380566174423	1.9020412717828	2.07104402689745	2.09503863246066	2.22764768918682	2.32561126305685	2.27799108640831	2.3760848785997	2.13920004220833	8.91035186447867	54.0982044495794	4.98184141150672e-08	2.94223131444608e-07
CAGL0F03839g	-0.362458239621533	-0.468245186911878	-0.645087650148348	-1.04131217399654	-1.83010721849244	-1.77584271338042	-1.79962976371695	-1.53943480441395	-1.48884452579246	7.0138584182686	54.0915470836963	4.98521332552755e-08	2.94223131444608e-07
CAGL0I00638g	1.09447996623965	1.7101189660866	2.09131279769499	2.04822496772708	1.90026049609896	1.86588242964694	1.75020840461786	1.75877013824761	1.4844480068358	6.25412378805384	54.050337064395	5.00614574582078e-08	2.95125821839772e-07
CAGL0B03267g	0.542499646899977	0.875566760709578	0.969943260831089	0.581488795511899	-0.311799883907351	-0.440176944309234	-0.896605153854062	-0.913814865877555	-0.729964382651448	6.58710448193088	54.0060651490334	5.02874866007654e-08	2.96124850793034e-07
CAGL0H10428g	1.28868455658326	1.62169256469087	1.81208697937034	1.80706099538788	1.7939168536131	1.76419565896097	1.64796512540373	1.66171694277204	1.36513766694836	6.98033495218662	53.9574781909676	5.0536928168406e-08	2.96873468402827e-07
CAGL0K00583g	-0.511372519500855	-0.756402937760946	-0.881411974399742	-1.0885669289198	-1.94137590959468	-1.77713344990589	-1.69673376646345	-1.62453717380779	-1.71361611041309	6.95888802013668	53.946391362789	5.05940506945525e-08	2.96873468402827e-07
CAGL0G07128g	-1.73920170842499	-2.09175068264715	-2.33598791899618	-2.09471053467429	-1.34655808932453	-1.18028634316216	-1.15383609663155	-1.08044958444972	-0.688602289844217	5.04814622962281	53.9413483853189	5.06200586753721e-08	2.96873468402827e-07
CAGL0M07469g	0.100227821885691	0.40136654881323	0.543315441882302	0.734967151921662	1.09079851773137	1.14476461423668	1.0927965957509	1.13505186964706	1.04676117578274	6.75258675724401	53.936664297891	5.06442298434221e-08	2.96873468402827e-07
CAGL0J02266g	-0.744381180447149	-1.27950934290839	-1.54610962478711	-1.4587534436891	-1.40763490016857	-1.2705486861886	-1.38784672904843	-1.36029885089355	-1.24336540965204	6.18802017221847	53.9262222493212	5.06981625123453e-08	2.96873468402827e-07
CAGL0G10043g	-1.49058994648318	-2.74702704718319	-2.87824752756333	-2.88083969476527	-2.56191490070509	-2.02991533298263	-2.25188156390068	-2.27171835404206	-1.68301317883818	6.25007892209877	55.6846075089002	5.09915820047862e-08	2.98258024352018e-07
CAGL0G05489g	0.0183441873439021	-0.298948995722263	-0.711661870173737	-0.640507725009485	-0.990676866095166	-1.32016076802244	-1.16925618734456	-0.797536269056188	-1.16847275815069	6.82812152707491	53.8428997372411	5.11309465510142e-08	2.98739403118928e-07
CAGL0F07645g	-2.20373855224074	-3.19495345190537	-3.47289465374992	-2.60129253948286	-1.84835561856082	-1.31516689272119	-1.38960200398394	-1.27542885213453	-0.83557266320057	4.67391365160361	53.8216942727553	5.12417818104772e-08	2.98783159333411e-07
