gene.names	S37	S38	S1	S2
CAGL0A04807g	7.08742423792885	6.99086952485971	7.31104461214096	7.02618814527211
CAGL0A04829g	9.7685667638088	9.96689137729917	8.53896338993098	9.5413312244846
CAGL0A04873g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B00105g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B00110g	-2.35613349227612	-1.27901749550777	-3.7162330380728	-3.7162330380728
CAGL0B00116g	-3.7162330380728	-1.27901749550777	-3.7162330380728	-3.7162330380728
CAGL0B00165r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B00220g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B00242g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B00264g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B00286g	7.86964198847346	7.92346532746004	7.59147461404832	7.02618814527211
CAGL0B00308g	5.80412935548517	5.70162141399289	5.97307760648675	5.76332089709473
CAGL0B00330g	6.4721944835644	6.37423499006388	6.72831344795771	6.6875099468517
CAGL0B00352g	7.54433386228373	7.67337474504702	8.01179918235317	7.65679660106063
CAGL0B00374g	5.71851975413162	5.48783404124688	6.30416974656713	5.84971226713493
CAGL0B00396g	7.6611120290641	7.70391857242066	7.15995689545566	7.41806408023853
CAGL0B00418g	7.56809543107447	7.55464064667386	7.61306841002562	7.47724052913209
CAGL0B00440g	7.13470391565217	7.0383522827619	7.51488437584292	7.23612014006441
CAGL0B00462g	-0.337419939378661	-0.21748520734348	-1.02448211114575	-0.255166609434627
CAGL0B00484g	7.92448092253425	8.24756422346204	8.37891258261577	8.13457873763856
CAGL0B00506g	6.48761137108699	6.47212326714273	6.59824390306051	6.32036240053683
CAGL0B00528g	5.41818391515833	6.03795808963046	5.7122994625936	5.80323208755512
CAGL0B00550g	7.98547907247987	8.13021084807907	8.17624739060244	8.10134819672103
CAGL0B00572g	-1.66867446866419	-1.27901749550777	-1.02448211114575	-0.255166609434627
CAGL0B00594g	9.23061689916393	9.61727972403794	9.5160725062216	9.60283625202255
CAGL0B00616g	1.4324829420404	1.21164894884216	1.57753451241987	0.677796996613548
CAGL0B00638g	4.8244214156832	4.99472373658038	5.02170958109703	4.84398109758596
CAGL0B00660g	7.34610150072723	7.40632637914308	7.4817314691866	7.44227950815846
CAGL0B00682g	5.99151676126202	6.09580093794696	5.83288350922293	5.75112901407039
CAGL0B00704g	9.36841613781693	9.38810570276484	9.36699402865098	9.41533093189844
CAGL0B00715g	0.898796737116406	0.505939112484424	-0.140685762125941	-1.39286621260033
CAGL0B00726g	-0.572979296423134	-0.65274326471448	-0.140685762125941	0.372922278523475
CAGL0B00748g	6.17411103769618	6.20933612848119	5.84336192813057	6.00495184027248
CAGL0B00770g	6.0103182710994	5.67656743607209	5.4219875039315	5.54530548317717
CAGL0B00792g	8.56372069159057	8.6989973008396	8.71332549270606	8.69097224204861
CAGL0B00814g	6.96884892332198	6.77327086610598	5.51668375094216	6.67680740241271
CAGL0B00836g	6.75777220175181	6.57060544749753	6.31173569349178	5.96680137398437
CAGL0B00858g	5.69878525267089	5.49501737294638	5.22770985121773	5.29399028369842
CAGL0B00880g	6.74499979312004	6.80396208578581	6.97696998241095	6.63096901650531
CAGL0B00902g	7.07088723943463	7.82643181486216	8.03712307009349	8.42031192014029
CAGL0B00924g	4.94659004636659	4.8054623995693	4.32338021082331	4.5847674644815
CAGL0B00946g	7.70875658813507	7.61522883137503	6.88866914046471	7.69230097187411
CAGL0B00968g	1.15198554805796	0.812323970687801	1.36125882347671	1.64307332408781
CAGL0B00990g	5.96422516183976	5.43278778651698	3.910169185997	5.54059077970903
CAGL0B01012g	1.96028615513275	1.34483737237986	0.797502938470557	1.77737831199703
CAGL0B01034r	-2.35613349227612	-3.7162330380728	-0.140685762125941	-3.7162330380728
CAGL0B01078g	3.66837861298855	3.63177200475329	2.65732052369966	2.91490361883985
CAGL0B01100g	6.54584258624843	5.98026059366453	3.7853019035502	6.01178118872993
CAGL0B01122g	10.4956668974514	10.6136049507933	10.5431678753997	10.9180491567443
CAGL0B01144g	5.91661066876271	5.79479303644393	5.61780452363698	5.68430618069772
CAGL0B01166g	6.92280770830588	6.90584044881904	7.07358952341215	6.98340042712845
CAGL0B01188g	6.68608192568265	6.50095364561078	7.04209654560554	7.0661038969156
CAGL0B01203g	10.7699821978711	10.9059928447058	11.3738884687288	11.1508634001534
CAGL0B01232g	6.66250349862137	6.7628936331968	6.25792139023998	7.34963339211203
CAGL0B01243g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0B01265g	-0.572979296423134	0.717246335814796	1.57753451241987	-0.0141333734714019
CAGL0B01287g	5.1636830470498	5.2580289440003	5.55543934343908	5.47291414183252
CAGL0B01309r	-1.66867446866419	-3.7162330380728	-3.7162330380728	-1.39286621260033
CAGL0B01331g	5.86442145746647	5.98281775107581	6.07440421207253	6.02871444826741
CAGL0B01353g	6.44481203744118	6.37423499006388	6.52852976041872	6.49866785676881
CAGL0B01375g	8.23651407698602	8.31963155486966	8.30691821410777	8.25315122967604
CAGL0B01397g	6.85904065001589	6.98450381860437	6.95780933013428	7.17354633582318
CAGL0B01419g	7.35032411392	7.32904753288896	6.71125225916419	7.344232558919
CAGL0B01441g	7.5887939311458	7.6036453719387	7.14732682253268	7.6491517156112
CAGL0B01463g	6.87378264217774	6.90179240211617	6.97696998241095	6.96063897234667
CAGL0B01485g	6.19773758778465	6.21587226177171	6.47562532958917	6.20889078576395
CAGL0B01507g	5.45394143621049	5.60201463080246	5.62996045284612	5.32722089272151
CAGL0B01529g	5.20623818732562	5.22384829293989	4.43843560555578	4.54765414279981
CAGL0B01551g	6.78141989923366	6.75244121625144	6.82135814665334	6.76635409461065
CAGL0B01573g	5.83157302472289	5.71090560904384	6.01075217659617	5.74704204933629
CAGL0B01589g	5.55618538186233	5.51635522989482	6.15232098903408	5.74704204933629
CAGL0B01595g	3.4496751951496	3.49515374206249	4.0969055148934	3.50472161063248
CAGL0B01617g	5.90517512752481	6.02312760710698	6.02001907735729	5.78341450246278
CAGL0B01639g	6.14280645228486	5.91213194278214	6.0292268334957	5.92399881028341
CAGL0B01661r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
