genesymbol3.20m	S3	S4	S7	S8	S11	S12	S15	S16	S19	S20	S23	S25	S26	S29	S31	S32	S35
CAGL0J07766g	8.250714152	8.227448341	5.553434645	5.741596113	3.808509203	3.479840614	3.675934357	3.93720972	4.178522847	4.392099724	4.870328472	5.589520867	5.69365349	5.809405634	5.548663829	6.325733987	6.241548824
CAGL0K03861g	8.446567503	8.405839134	6.048810242	6.544646313	5.176307528	5.198722593	5.124596444	5.184235659	5.175461168	5.569058985	5.922040554	6.378558296	6.382377236	6.570761003	6.255367811	6.65764638	7.002788408
CAGL0E00803g	4.075234158	3.381837038	8.345571674	7.67484898	8.380806079	7.889884438	8.653928074	8.592800179	8.289560669	8.636799238	8.70434478	8.650062109	7.970676381	8.989527261	9.822104985	8.958919384	8.640127409
CAGL0K02387g	7.249774572	7.162022611	4.966781217	5.39206579	3.924539993	3.759493117	3.913398665	3.921521859	4.387617353	4.334828651	4.784724426	5.366555271	5.175614747	5.388668466	5.044732091	5.550581386	5.77021529
CAGL0K09284g	8.131244386	8.123113456	4.94944207	5.4516651	2.99953076	2.553959187	2.846226142	2.671813856	3.058636463	2.925034719	4.063216337	4.950179476	4.660682887	5.168838381	4.199417194	4.960183225	5.405638118
CAGL0L07700g	4.756723696	4.919158035	2.302598038	2.262942005	2.640912327	2.327725627	3.61740171	3.545201453	4.720424374	4.581273773	5.51011447	6.296565086	5.769282987	6.497806692	6.851648353	6.185276999	6.259710509
CAGL0E01353g	9.881600566	10.60506256	7.643479783	7.62178402	7.633230767	7.594016213	7.156019742	6.928908793	6.809568567	6.594975456	6.254092301	6.31055833	5.951212488	6.230284307	6.461098708	6.057819962	6.161014491
CAGL0B04433g	7.301004829	7.088519822	5.090579618	5.275963136	4.057572768	4.406937646	4.612882179	4.686830303	4.96078595	4.890400122	5.45229405	6.121093156	6.035852561	5.901597956	5.276406637	5.822736519	6.339942085
CAGL0E05610g	8.584248975	8.71499155	10.82573844	10.64329255	11.50186305	11.43579154	11.76530604	11.76549403	11.61317245	11.49774426	11.09603082	10.8184726	10.66876234	10.81630176	11.41451995	10.72028882	10.56404435
CAGL0L10890g	8.320651787	8.38831096	4.617472951	5.329897873	2.498390478	2.226265543	2.21732787	1.447590448	1.914500756	2.057527509	3.569509267	4.490974112	4.235922661	4.540237821	4.215743507	4.828330012	5.304290607
CAGL0G03927g	6.377648377	6.60113212	4.285660639	4.31135743	2.770611853	2.953731521	2.626398517	2.287251615	1.914500756	1.742236125	2.064914709	1.817374754	1.517184816	1.715448749	1.044803887	1.62378247	2.242618754
CAGL0H07271g	4.618161534	4.856128115	1.324876289	2.073589857	-0.303711787	-0.106129234	-0.253204545	-0.801407141	-0.080500832	0.080523766	1.828711708	2.951988519	2.440408421	3.122934397	3.003965752	3.293870404	3.272351982
CAGL0F07513g	1.75604387	2.331940122	4.975373264	4.719621978	6.501076673	6.468352846	7.178968628	7.04928723	7.234800631	7.100149413	7.258337132	7.025916328	6.904266444	7.378151451	7.99939583	7.170253233	7.079285336
CAGL0G06248g	7.993214107	8.251118908	4.975373264	5.733614823	3.730945803	3.240636441	4.095966822	4.09937589	4.431851113	4.531164632	5.351699303	6.117117701	6.01310811	6.159850223	5.926381295	6.381274114	6.590090786
CAGL0L02849g	7.971242411	7.983863858	5.690201898	6.246762468	4.405886113	4.496818985	4.314366123	4.705271862	4.790047315	4.7129724	5.139644199	5.782595677	5.77315575	6.096242756	5.686830864	5.965027967	6.56109344
CAGL0J09614g	8.835989711	8.788571843	6.649412702	6.833107424	5.008957679	4.966756858	4.582604838	4.741462501	4.909567929	5.097412965	5.643754848	6.307072723	5.635274575	6.410543514	6.047620714	6.257214134	6.68913962
CAGL0F04895g	6.890388949	6.936861009	9.147206803	9.083803801	11.45793066	11.40791545	11.96748506	11.91898294	11.58222896	11.59012234	11.61991535	11.27526991	11.17172411	11.22291021	11.68631536	10.87020353	10.65273822
CAGL0G03883g	6.527129699	5.320365739	9.242826782	9.202762597	9.441252914	9.469687874	9.941243624	10.24254082	10.3758096	10.41272782	10.73647656	10.53963418	10.63331391	10.3943265	9.949290894	10.26812923	9.844422189
CAGL0L03872g	7.656129565	7.63851458	5.296597008	5.819070666	3.469578806	3.606380706	3.587220068	3.32438951	4.089277688	3.624641389	4.380175101	5.14237662	5.091266158	5.103048087	5.044732091	5.264043911	5.530562756
CAGL0K01155g	5.762005268	6.035826275	3.345357262	3.37964289	2.498390478	3.075420741	3.080929743	3.585579856	4.647270378	4.982779057	6.213719258	6.843052511	7.008148402	7.098033382	7.019143112	7.416096427	7.253819201
CAGL0I05934g	2.406876753	1.158625377	5.1063116	5.185240559	5.066924842	5.363093676	4.945847361	4.917862419	4.596355463	4.551417616	4.571242408	4.71792221	4.780961285	4.517107623	4.729339741	4.409743278	4.286991914
CAGL0I10560g	8.031635827	8.076638753	5.415019006	5.863633903	3.469578806	3.365190476	3.732184536	3.93720972	3.994145659	4.174322388	4.951136356	5.488509136	5.572212281	5.831450096	5.150427949	5.914583239	6.161014491
CAGL0K03421g	3.701041622	4.18463091	6.627775022	6.400861351	9.037084293	8.840606341	10.04377638	9.90311887	9.76326529	10.03055155	10.21295971	10.13712865	9.726018198	10.0455599	10.34053513	9.689559179	9.463753193
CAGL0M02805g	8.179952083	8.129790777	5.95200835	6.183717643	4.796958953	4.611918782	4.834627796	4.519760021	4.744007324	4.648625354	5.177922228	5.645795175	5.685456888	5.757716353	5.071890836	5.740174912	6.172015712
CAGL0K02233g	8.011784275	7.970286684	4.940693719	5.57292424	2.860765647	2.888807977	2.502497407	2.744945088	3.451371099	3.54607563	4.519184205	5.359841953	5.296248988	5.680010271	4.950322699	5.778289569	6.034117778
CAGL0M04587g	5.515373989	5.543473887	3.019519621	3.419989238	1.187101073	1.653090269	2.684574523	2.708842807	2.071869365	2.407839046	3.051617567	3.852183866	3.753965481	3.821625752	3.878995541	4.438591117	4.30709099
CAGL0D03124g	8.35983527	8.344970968	5.615215067	6.235502795	3.579869286	3.684967176	4.007568741	3.857006749	4.720424374	4.436333981	5.306343129	5.797577025	5.647984743	5.971331869	5.455497365	6.076295125	6.420565759
CAGL0C00275g	5.85407261	6.47045377	8.271632616	8.12881762	9.506130505	9.767874176	10.46147659	10.54634416	10.63288162	10.37131697	10.64436264	10.55789662	10.51174854	10.44729147	10.62344432	10.34156437	10.17604964
CAGL0B01397g	6.910321541	6.900878901	4.628409885	4.915778012	2.770611853	2.553959187	3.3199226	2.944422214	3.507565127	3.699148704	4.478869511	4.994194106	4.822666347	5.183603964	4.567023895	5.163946523	5.189879858
CAGL0J01045g	7.554242144	7.453952972	4.200278421	4.636456175	1.84681486	1.487560766	2.136266096	1.447590448	2.672809711	2.575443104	3.556654259	4.321664697	3.998529971	4.532568886	3.750418127	4.539689508	5.059697109
CAGL0H03685g	10.35140378	10.26101978	7.935334307	8.504426246	5.872862895	5.953125331	5.103426993	5.075024602	5.897245238	5.785429249	6.726820391	7.551430841	7.406235042	7.636968004	7.101622431	7.64580285	8.181789814
CAGL0D02838g	7.400661443	7.282776076	4.850162428	5.161639608	3.286517047	3.045947122	3.35617116	3.482432402	4.246145649	4.121114608	4.931354741	5.225968062	5.463765505	5.409753329	4.950322699	5.728541354	5.947137326
CAGL0J10890g	7.873093099	7.789525292	4.931891994	5.676474179	2.739263643	2.511461906	2.565777659	2.744945088	3.235427087	3.256433289	3.939938596	4.941213086	5.043965339	4.915293346	4.468276273	5.074876373	5.649467937
CAGL0M06369g	7.706397442	7.818745963	5.395944796	5.906861777	4.057572768	4.024189901	4.138214334	4.206825437	4.543577742	4.541326663	5.516767001	6.15250848	6.083415769	6.149859607	5.672116397	6.315401977	6.4682017
CAGL0E01815g	0.538202946	0.849047893	3.263536003	3.45923789	4.856606537	5.005551666	6.080306258	5.87995629	6.29062223	5.966016712	6.5693446	6.619617061	6.21594167	6.589361742	7.140624341	6.310208091	6.34723998
CAGL0M03751g	6.461096802	6.50510594	4.200278421	4.434634193	2.860765647	2.674419606	3.282739748	3.225643427	3.507565127	4.093756274	4.401899685	5.150179173	4.866828596	5.292049507	4.930676142	5.402262027	5.460506894
CAGL0E03069g	7.794834687	7.684593515	4.515120119	4.887282245	2.535362482	1.870442809	3.205369385	2.708842807	3.639160885	3.585893257	4.532375919	5.053642278	4.920195715	5.123612654	4.475073936	5.295923684	5.593287479
CAGL0H10252g	6.958980475	7.051487399	4.584155701	4.843454643	2.640912327	2.37589959	2.626398517	2.185837977	2.517271246	2.494073618	3.272100352	3.980262318	3.698023752	3.999051813	3.657857287	4.309191931	4.256308319
CAGL0F07645g	6.139482974	6.205563686	3.65444291	4.289746884	2.707219112	3.240636441	2.565777659	2.81454741	3.613784531	3.54607563	4.328174838	4.838719647	4.877661118	4.78580153	4.833517302	4.966799995	5.338870233
CAGL0M09845g	7.932780192	7.924937211	5.587460576	6.080520036	4.405886113	4.474868151	5.176199683	4.696080549	5.450939634	5.450046792	6.000078809	6.471792063	6.461310379	6.532824224	6.21126576	6.683987103	6.862132931
CAGL0L11902g	1.633491003	1.903584592	4.339898071	3.97466159	5.62528973	5.553159386	6.008101507	5.842958226	5.891977104	5.966016712	5.818154062	5.54878064	5.274555847	5.686935956	6.274977025	5.487559105	5.268861752
CAGL0E01573g	7.7531343	7.897809735	5.524453533	6.048707703	4.190999917	4.068835729	3.759508005	4.113252947	4.310740209	4.358010607	4.85465985	5.566381796	5.463765505	5.392910163	5.107325046	5.602492368	5.657318062
CAGL0D05104g	-3.703235086	-3.703235086	0.651809149	-0.583940765	0.757223559	1.397082248	1.756974441	1.689091734	2.071869365	1.428561214	2.064914709	2.443536794	2.516309972	2.698485506	2.054480494	2.425292315	1.807413114
CAGL0M11154g	8.700419662	8.676744535	5.86220677	6.370301119	3.7779824	3.684967176	3.704333576	3.565531914	4.609253637	4.561438477	5.520081797	5.983748755	5.976626208	6.096242756	5.184006439	6.112550471	6.356913433
CAGL0G07843g	8.835989711	8.823314552	5.994896403	6.72856348	4.179367413	4.323418401	4.642537139	4.785460331	5.443756794	5.290514478	6.028288153	6.487275067	6.403768647	6.447716596	5.941185019	6.616159142	6.754637708
CAGL0A04015g	10.02409492	10.04222837	7.430359761	8.093393766	5.367837763	5.380908589	5.166025642	4.956864265	5.68215541	5.763894143	6.5693446	7.328891314	7.13394987	7.566427677	7.010980639	7.621896602	8.009273863
CAGL0J04202g	5.615904728	3.701638437	9.760499912	9.276030895	11.87037956	11.92851858	12.82959832	12.73831188	12.69086144	12.69520618	12.67894521	12.76750047	12.65478994	12.80391507	13.5090911	12.83846165	12.59161759
CAGL0F04983g	7.791256035	7.775399891	5.090579618	5.470996679	3.469578806	3.160392338	3.587220068	3.394252204	4.032954425	4.107500291	4.773657746	5.438410707	5.178537862	5.292049507	4.528332081	5.4071354	5.714870733
CAGL0I03234g	9.402517227	9.386287935	6.989793311	7.562192887	5.513923446	5.888173878	5.780290199	5.59357001	5.928456349	5.900423062	6.361472536	6.811418575	6.917449479	6.937434584	6.641120137	7.174546816	7.415297152
CAGL0I02398g	8.581143687	8.488690634	6.147148365	6.080520036	2.94561556	2.855216661	2.565777659	1.958739921	3.201759742	3.127465786	3.86891999	5.110737448	4.968284581	5.354278308	4.604705074	5.416833037	5.934272135
CAGL0L08976g	6.789963931	6.874616615	4.257757612	4.858212277	3.614835497	3.479840614	3.786323594	3.736660035	3.805298219	4.008423511	4.833500076	5.399661118	5.379899739	5.455083052	4.885468052	5.606735136	5.914756649
CAGL0M12474g	1.75604387	0.849047893	4.572876747	4.353630982	5.843681428	5.421640672	5.690867669	5.67066996	5.56125246	5.503001553	5.549577146	5.482341149	5.175614747	5.764279702	6.381929181	5.510384396	5.353440059
CAGL0L03047g	6.771920043	6.806789968	4.185543534	4.414805771	3.219943293	2.511461906	3.492691042	3.119638752	3.994145659	3.699148704	4.790226094	5.211125454	5.210307196	5.103048087	4.405611494	5.018669251	5.189879858
CAGL0I06006g	7.765953797	7.772558138	5.017582305	5.811507772	3.286517047	3.341125104	2.944734619	3.146879027	3.759750082	3.643632052	4.026394219	4.950179476	4.975025414	4.636392742	4.475073936	5.06873819	5.621651158
CAGL0M11110g	7.558458833	7.840618733	5.175056732	5.381888729	2.831335936	2.37589959	2.846226142	2.185837977	3.422431385	3.072467625	4.185160932	4.876837771	4.734046258	4.685630886	4.405611494	4.857107671	5.304290607
CAGL0H02189g	6.058437102	5.864926932	3.632881108	3.832437332	2.114514533	2.11712667	1.756974441	1.689091734	1.995329711	1.939545161	2.329588401	2.951988519	3.025063428	2.878662949	2.15948985	3.090772351	3.209671351
CAGL0M01430g	8.073487239	8.067393315	5.363583103	5.899746481	3.264665367	3.72271132	3.205369385	3.275861145	4.530076015	4.425401915	5.198756996	5.92128483	5.886541873	5.787019097	5.146175149	5.955079142	6.188361834
CAGL0G02739g	-1.506960002	-3.703235086	3.146680768	3.295398807	6.904077087	6.146043087	6.82202674	6.457508467	6.345610628	7.022478142	6.368845194	7.042780264	6.956290855	7.882217067	9.052417842	7.987482755	8.515566755
CAGL0B00374g	6.052470097	6.059334472	3.696623193	3.606353697	2.1625713	2.11712667	1.861546969	2.185837977	2.721140203	2.760802167	3.240296769	3.813399842	4.161049606	4.021141797	3.693267148	4.658892263	4.821981499
CAGL0E05456g	4.188393062	3.881208799	0.015427705	0.330562733	-0.952297307	-0.765728898	-0.253204545	-0.801407141	1.022845846	0.630140485	4.210002906	6.076748764	5.928819232	6.288360214	5.035564361	6.594959383	7.319605391
CAGL0J10010g	7.345606428	7.324119345	4.992405354	5.275963136	3.308042684	2.749478421	3.123613415	3.034688874	3.5348621	3.351900631	4.519184205	4.857904598	4.487643406	5.217480418	4.46144643	5.099171233	4.870061896
CAGL0L08756g	8.219100232	8.204437631	5.518586788	6.183717643	3.896395384	4.181548135	4.671594792	4.167463676	4.940516414	4.94500403	5.667864165	6.404885528	6.181386081	6.317660362	5.950970445	6.506900647	6.702479287
CAGL0M04829g	8.855826465	8.847146031	6.352376356	7.044648833	5.336757773	4.966756858	5.91396736	5.871816105	6.499018372	6.456854628	6.926133088	7.242115887	7.350300937	7.286512024	6.776598143	7.334027877	7.680921546
CAGL0F06853g	7.210121555	7.296689223	4.812296977	5.173488343	3.698713901	4.260655563	3.937523691	4.23248237	4.125640875	4.791698819	5.165275395	5.583770799	5.576651022	5.583105917	5.307207117	5.568093408	5.813011369
CAGL0L11660g	8.000980746	8.017858153	5.211878893	5.927999502	3.632005854	3.214381217	3.838504281	3.565531914	4.402513141	4.479252228	5.104745163	5.827080935	5.796176518	6.167298042	5.406556282	6.091512396	6.540018307
CAGL0H07975g	8.649939374	8.696369684	6.162278586	6.744537675	4.082768168	4.154184779	3.786323594	3.300329363	4.089277688	4.065869089	4.633779887	5.14237662	4.877661118	5.103048087	4.822898833	5.426465922	5.680615357
CAGL0E05874g	8.514339289	8.540559425	5.795844873	6.246762468	4.618945614	4.097850067	4.79556403	4.570938065	5.56125246	5.260072858	6.018946191	6.751130154	6.666793197	6.82734643	6.019996779	6.852453125	6.96533643
CAGL0J03476g	8.181319853	8.336336968	5.254859715	5.834078545	3.126112125	2.888807977	2.684574523	2.287251615	3.235427087	3.154198103	4.312966741	5.255202881	4.749854722	5.305612068	4.647457548	5.496732602	5.707328408
CAGL0J11792g	6.161826615	6.171451411	3.496270169	3.771374799	2.674446621	2.059296389	2.294076252	2.382002236	3.300492641	2.985827483	3.939938596	4.503210698	4.722075184	4.453550332	3.939227668	4.806363684	5.333980743
CAGL0G07106g	8.576992877	8.441164306	5.925649882	6.235502795	3.7779824	3.544497584	2.944734619	2.47091166	3.16728791	2.893649904	3.847969857	4.466185106	3.895704709	3.999051813	3.571689158	4.245315535	4.764995801
CAGL0I09790g	10.09511426	10.13531277	7.33008859	7.993330095	5.277978276	5.144133254	5.135065811	4.802690509	5.284014904	5.144836483	5.889090984	6.766440091	6.688487533	6.995769314	6.261278612	7.098253132	7.618958356
CAGL0E02343g	7.667886273	7.66480641	4.379278603	4.719621978	2.114514533	2.422516788	1.240951517	2.47091166	2.517271246	2.53533195	3.726968031	4.631378367	4.648084586	4.540237821	3.968426244	4.625827361	5.112045916
CAGL0H06985g	7.648238194	7.566513351	4.753567539	5.499516866	3.7779824	3.104304262	4.158883031	4.126997793	4.930273843	4.648625354	5.500077801	6.013994966	5.826310374	5.883624784	5.458930439	5.918001653	6.356913433
CAGL0K10868g	6.377648377	6.431349725	8.763420927	8.982207081	9.97567048	10.08966402	11.03361719	10.93844605	10.886697	10.72254993	10.78550571	10.55826319	10.22836253	10.64672983	11.53468716	10.47228948	10.57444635
CAGL0K02211g	7.369801957	7.462794601	4.140413802	4.813478628	1.904476328	1.653090269	2.626398517	1.830206533	3.235427087	3.180444083	3.949804633	4.586078395	4.207583307	4.592808387	4.215743507	5.005875717	5.195281989
CAGL0M03465g	-1.506960002	-0.977359277	1.70145837	1.598650181	2.1625713	2.277887321	2.991576199	2.237435716	2.941130983	2.53533195	3.014494361	3.38123218	3.207854263	3.038815858	3.633758468	2.735360763	2.901349039
CAGL0H10120g	3.194455467	3.794215677	5.587460576	5.54583229	6.905842882	6.761414936	7.420637351	7.328929043	7.362176408	7.218865851	7.418777883	7.428495639	7.248960914	7.570178294	8.042365141	7.344227821	7.300934472
CAGL0K08360g	7.628318829	7.743828435	4.923036242	5.024445494	3.286517047	2.820824531	2.944734619	3.005223093	3.688612539	2.828754623	4.035688231	4.809455219	4.664857991	4.779335584	4.239891698	5.043920916	5.348599781
CAGL0I03608g	7.745757402	7.825616893	4.743542588	5.608273166	2.739263643	2.635373117	2.896320998	2.382002236	3.300492641	3.566121807	4.176784299	5.0946538	5.255303028	5.04493571	4.688979484	5.3271142	5.904899009
CAGL0M02915g	-3.703235086	-1.774274078	2.725656601	1.450704925	4.678003465	4.496818985	6.11773899	6.11190498	6.431632458	6.388137916	6.826573229	6.883400233	6.927041048	6.866001096	6.980252014	6.771622782	6.772817971
CAGL0K03795g	7.360172385	7.352941305	4.681884403	5.461363269	3.150148217	2.921634926	3.244573167	2.944422214	4.107573846	3.902037618	4.151358564	5.070187048	4.852257537	5.108216775	4.528332081	5.111166945	5.15148772
CAGL0G00264g	7.758642324	7.919809247	4.877923256	5.275963136	2.297824024	2.553959187	2.050377066	2.185837977	3.422431385	2.861567123	4.193489209	5.518959611	5.513230357	5.438763832	4.870078304	5.958403046	6.149928734
CAGL0K10164g	4.333240834	2.506277286	7.939731394	7.777401946	10.28508055	10.16142348	11.3469055	10.98977137	11.29836386	11.2087353	11.44370528	11.14430036	10.78809712	11.43881445	12.34096537	11.31939567	11.04777148
CAGL0G03443g	9.204860594	9.250937125	6.974874134	7.248835655	5.659184876	5.320649561	5.283620148	5.060773072	5.859957809	5.892506363	6.550016656	7.169114135	6.626687826	7.591557145	7.057013274	7.753046668	7.980621296
