genes	wtvswt.20min	wtvswt.30min	wtvswt.45min	wtvswt.60min	wtvswt.90min	wtvswt.120min	wtvswt.150min	wtvswt.180min	wtvswt.240min	AveExpr	F	P.Value	adj.P.Val
CAGL0D03190g	-1.1727274847804	-1.85724018492761	-2.20275712563165	-2.01712207474529	-1.8963676263275	-1.68000509299758	-1.55386858744614	-1.51663397083369	-1.43691204153848	7.36103586552795	61.8244550539813	4.27587699980243e-08	3.97588207708094e-07
CAGL0C01287g	-1.25670599790212	-1.98967406085264	-2.09654863142545	-1.55603788023361	-1.54511821769027	-1.43188337205687	-1.42989287312337	-1.65122845885413	-1.05638015264662	4.86943588032437	61.7941098818334	4.28702027513225e-08	3.97590382673393e-07
CAGL0F09053g	-0.214351094386781	-0.481003297319401	-0.834366608769843	-0.998553996897878	-1.74815232604012	-1.65664173313802	-1.86042945565119	-2.30627174106019	-1.99145866176364	5.57690206834617	61.7830502883702	4.29109008998026e-08	3.97590382673393e-07
CAGL0C01325g	0.00720871222409691	0.85176685248841	1.6012850560935	1.68503391461617	1.79742294145727	1.87013730697441	1.92179613871872	1.93678111907057	2.02384121249969	9.65023973530888	61.7268824001923	4.31182997333318e-08	3.9880618216253e-07
CAGL0K08932g	1.34015166283392	2.04837896625264	2.36840246289737	2.52416170649826	2.46526739749569	2.44788138269259	2.28528804132095	2.37718889049887	2.12031804984586	5.73404148255466	61.6595963135662	4.33683155251489e-08	4.00237509630919e-07
CAGL0C02343g	-1.67449899577682	-3.9058504597419	-4.36999554759885	-3.58552583920017	-2.73718405254501	-2.18219097229605	-1.7330444174008	-2.21317987323446	-1.50133795166028	7.42698626069033	61.6032855293431	4.35788692434812e-08	4.00237509630919e-07
CAGL0C04939g	2.27009857581554	3.11803297945141	3.39301552363989	3.53337901701112	3.71501085690016	4.1067214092832	4.28147821033169	4.32919184071344	4.71070528318827	7.47687790495223	61.4840317707454	4.40287811367073e-08	4.03114788821044e-07
CAGL0H04543g	0.584715886698697	1.49128565321582	1.96109435511233	2.19454135764049	2.7546954599856	3.05558602514986	2.90348632226638	3.02655768329591	2.83446760973946	6.25969429613812	61.4794536910866	4.40461622169316e-08	4.03114788821044e-07
CAGL0K06281g	-0.470874859152424	-1.38775902360542	-2.66853333644398	-2.42651356175084	-2.43873098344198	-2.54187981283431	-2.52826848177694	-2.27462567153558	-2.39488469383058	6.67388522132478	61.3509791347586	4.45372536193492e-08	4.06289743137041e-07
CAGL0D04972g	1.13602353474905	2.13442996085346	2.60211844728232	2.49884592880917	2.11446143435798	1.77644376364491	1.65189472911932	1.65610257464296	1.17039320002398	7.28022016087935	61.221909477394	4.50371556639841e-08	4.09322065800272e-07
CAGL0J04026g	1.14648255390961	2.30969848173475	2.62093993330441	2.5447201559256	2.56394785082742	2.59508671296345	2.59662387262493	2.46947132373802	2.41590092162212	7.1414356834324	61.1584576470861	4.52853445101648e-08	4.1086443416068e-07
CAGL0J00275g	-1.67483821383401	-2.19218222512516	-2.41196074289323	-2.3393833840202	-2.18232922601249	-1.97223285763439	-1.78356329707049	-1.72620990862983	-1.39249540591807	5.49304627476188	61.120499008586	4.54345914156502e-08	4.1150533920576e-07
CAGL0G02717g	3.39070275741798	4.83283224174055	5.0498063777245	5.00317011655521	4.81774281966152	5.10279824312745	5.32459923461513	5.43814096940751	5.36697767221365	6.90157831846703	60.8672533542778	4.64453378216137e-08	4.18487682437432e-07
CAGL0J00957g	-2.48883066048256	-4.52383319037591	-4.87761941460813	-4.06936283936446	-3.22409635032205	-2.57739825315055	-2.30763734202298	-2.31583132913042	-2.00142407477289	5.70526705364762	60.8113038083323	4.66722158788535e-08	4.19809364477317e-07
CAGL0A04433g	0.730302971857726	1.63162094146651	2.16952469345896	2.16926388563318	2.14638193840026	1.99741594017893	2.09976443639589	2.25664443046389	1.79948672567166	9.14113538278693	60.6455144055951	4.73522387527786e-08	4.24757228958301e-07
CAGL0C03369g	-2.44393616392343	-3.64258117246949	-3.42099760812271	-2.81393773495979	-2.35293208175502	-1.95893537470065	-1.63494829107474	-1.81583261027626	-1.39531193610362	6.59038765143609	60.6377024013605	4.73845695724256e-08	4.24757228958301e-07
CAGL0K03069g	1.23946076731384	1.8158730738629	2.0553984456016	2.24562174093864	2.18975900519285	2.58512923487463	2.65720621818238	2.74819248034625	2.67946747338865	6.74533945394973	60.4757781372431	4.80606278978459e-08	4.30081003496109e-07
CAGL0F02299g	-1.87949012258056	-2.62657529910735	-2.79299690627499	-2.89773085630309	-2.27138851507639	-1.93261238670281	-1.9894194916047	-1.9741517448355	-1.67241115682611	4.90373937485495	60.4512936133787	4.8163844775736e-08	4.30269159387334e-07
CAGL0K04719g	1.01186176562814	1.82971020453755	2.61730292532191	2.77858304578774	3.2638959429106	3.12703949233901	3.2258481040076	3.05131509717196	2.82952565093102	6.99489508654294	60.2269161726098	4.91220453690666e-08	4.38081614151727e-07
CAGL0I05016g	-1.01802336981557	-1.65067262088514	-2.56456564751969	-2.4381579409851	-2.60210346253904	-2.38926003248858	-2.38598282883018	-2.64088232577768	-2.35701667475249	7.15652878189501	60.0520005843177	4.98846879896891e-08	4.4243355619671e-07
CAGL0L02849g	-2.06573111527535	-3.5291298159125	-3.4304455319572	-3.23000708594728	-2.83899857857781	-2.20144071736227	-1.88173114656117	-2.16428778273719	-1.41668901468677	5.66633951484377	60.0378605140788	4.99469492599906e-08	4.4243355619671e-07
CAGL0A04631g	-1.052206296753	-1.95462072379658	-2.08316614886533	-2.22193487026387	-2.06794407303575	-1.71688113844581	-1.74364257528006	-1.7434323897047	-1.36924205294897	5.0186436814561	59.9756049151202	5.02221675727393e-08	4.43941347834074e-07
CAGL0C03531g	-1.98681661473662	-3.72863924562067	-4.41298483614219	-3.7950178162394	-3.28481396552627	-2.84843887344976	-2.33849875144526	-2.35398840481493	-1.96139177635153	4.47323779301506	59.960792945202	5.02879119896095e-08	4.43941347834074e-07
CAGL0H10252g	-2.31766223338983	-4.49036188898829	-4.63554526549879	-4.49971282746448	-3.73968889131942	-3.22751269525234	-3.01049425942051	-3.07034265456835	-2.75250219475575	3.8511641596136	59.9382454208172	5.03881870041553e-08	4.44066598339757e-07
CAGL0A00341g	1.40812949682944	3.04061823913394	3.89171226120164	4.05755707917746	4.26611699694678	4.24173303762297	3.95657759567701	4.20657696478457	3.75428256835354	6.18534916091952	59.58229633122	5.20029689438456e-08	4.53725904035053e-07
CAGL0E05016g	-0.501966755882782	-1.04004186056144	-2.08458459332206	-1.81483654205795	-1.77652879228892	-1.53740130987502	-1.57638721696063	-1.66882202020409	-1.43541516034811	8.06082914223282	59.436888877378	5.26801813882448e-08	4.58107557421033e-07
CAGL0M13761g	0.960417865714728	1.62340718472233	2.11070121825646	2.21519691847318	2.3398061273813	2.24263937715659	2.2030575897622	2.10835285356222	1.9823466209241	8.46346675343105	59.3466766391903	5.31055755995762e-08	4.59801076963516e-07
CAGL0G04433g	1.14461661112869	1.46671800595002	1.65754205498269	1.91090581788889	2.06194458177222	2.57785694999526	2.76033255130827	2.91853270024043	2.74359870474237	8.19684074562279	59.3397460644881	5.31384243673213e-08	4.59801076963516e-07
CAGL0K08888g	-1.37796226803309	-2.33695043613326	-2.49285469116902	-2.32471598917141	-2.00875168754298	-1.84200655164863	-1.78066550504659	-1.83879601371783	-1.52367100912662	6.24838411683017	59.3093649690368	5.32827052420671e-08	4.60288716076273e-07
CAGL0B00550g	-0.28738698989624	-0.935303349377256	-2.00408904793838	-1.79824640681114	-1.93754640968961	-1.87855942020088	-1.86887396810827	-2.09626669104562	-1.85536581596415	6.80585118628721	59.134763445025	5.41209363473213e-08	4.6508366177216e-07
CAGL0G05027g	-1.5180043590784	-2.79199391142232	-5.21030507451083	-5.53623561017078	-5.10487818446348	-4.17829464373472	-3.8910398916282	-4.20542201964255	-3.41886671472428	8.08529831232129	59.1316166639658	5.41361860057878e-08	4.6508366177216e-07
CAGL0H07975g	-2.26671852110405	-4.55604012821888	-5.17129043944863	-4.59480812781733	-4.03998872700772	-3.71504523075141	-3.56995227678409	-3.59106964247082	-2.99198484514324	5.26029980354207	59.0833331367946	5.43708120352554e-08	4.6508366177216e-07
CAGL0E01727g	-4.77359974817871	-4.2579121780857	-4.84646830337093	-5.58594793943185	-5.74392994689782	-5.28484729571035	-5.48159420244852	-4.81694731517063	-5.21706608489017	5.43190265860041	58.9318033614645	5.51149974378228e-08	4.69913699653098e-07
CAGL0F06693g	-0.352623690281758	-0.538819105835006	-0.481839022546091	-0.902495003885255	-1.7245140920445	-1.88752883616114	-2.13699368037411	-2.15810257459983	-2.09749882868899	6.58602408522469	58.9075413902295	5.52352676819088e-08	4.70173376121614e-07
CAGL0I06490g	-1.69109734997536	-3.0291717795226	-2.75137720090255	-2.57023856255266	-1.95887892964171	-1.55373968081835	-1.41451859172514	-1.60429037044685	-1.35745260197451	5.46587013088682	58.8679543149645	5.54321740352505e-08	4.71083492004118e-07
CAGL0K09284g	-2.97544253485997	-5.33563120823656	-5.37970456319507	-5.14103908616302	-4.06642011116977	-3.38161276494958	-2.95932088561228	-3.60282917284763	-2.72219831907639	4.53736354160441	58.7431431170943	5.60584444941077e-08	4.75022284212463e-07
CAGL0E01859g	2.85894242799905	4.0220504937641	4.17072062228803	4.03730217429438	3.89404343518292	3.79951861859612	3.91978137420198	4.01651846714332	3.87157498686459	6.4270641167505	58.7215049112365	5.6167868945084e-08	4.75022284212463e-07
CAGL0F06061g	1.07314851448936	2.05737343987576	2.37285847764483	2.37252039997794	2.26784403871552	2.12983615860136	2.1545970164649	2.14002139093411	1.79210970537151	7.94370654540168	58.6531058874687	5.65154284853199e-08	4.76422331917311e-07
CAGL0L03245g	-0.891979901431852	-2.33173655701991	-3.52380515404704	-3.42461259588997	-3.26604740309505	-2.58871071268502	-2.60768628207556	-2.66746836730501	-2.41625043394003	4.73205534669967	58.4670804942296	5.74736354399124e-08	4.81399170444706e-07
CAGL0J09614g	-2.08368934113815	-3.82406279530865	-4.13546847667121	-3.79738207122799	-3.17040120564774	-2.90887822892593	-2.40317255865848	-2.66662844386965	-2.12443655805251	6.0828643565077	58.4254682990215	5.76906004881708e-08	4.82444558395486e-07
CAGL0D04576g	-1.37022649550843	-2.43510522382699	-3.23180901802899	-3.1047374577287	-2.57042525121984	-2.45045522714461	-2.51189381607907	-2.54388846449227	-2.47919305406132	5.03770557941593	58.3869032346881	5.78925434454843e-08	4.83361188097464e-07
CAGL0K04477g	-1.45572687820029	-2.50845174667747	-2.93063217766881	-2.27814522262182	-1.43740313398638	-0.750976410781986	-0.417684864148628	-0.566198377199076	0.244859648947934	8.09721933025807	58.2014374874146	5.88754802838012e-08	4.89227205215396e-07
CAGL0H02409g	-0.893758313502616	-1.59258474317936	-2.40504743371112	-2.33110930499699	-2.35768922814612	-2.02383937617986	-1.98422806915619	-2.14009376527771	-1.57234609993008	8.06819758960219	58.1308683032418	5.92546614340802e-08	4.90543903276528e-07
CAGL0G03091g	-0.902462286390302	-1.89470054226938	-3.19964748226475	-2.58436936623999	-2.05849758905982	-1.52825615519447	-1.44843669461399	-1.68329314062352	-1.14122336414468	8.28651134108951	58.1196786009977	5.93150507686805e-08	4.90543903276528e-07
CAGL0H02585g	1.91949171482736	2.97703952799343	3.52032235539243	3.45582027939016	3.5023330775629	3.16396283544235	3.50014793598917	3.53303380419697	3.04517868513781	9.58977101764834	57.4742267116099	6.2925032820412e-08	5.14707104398214e-07
CAGL0A03212g	-1.17234056671183	-2.85666137857147	-3.84895022273271	-4.1969198882845	-4.32165386875245	-3.57879601501764	-3.85587612853673	-3.97747072047738	-3.97188851745648	4.70676890627577	57.4287686876516	6.31889348987677e-08	5.16059398120201e-07
CAGL0K12760g	1.15628324234811	1.61241164498613	1.99761668724256	1.97594214393777	1.91334167773023	2.05210071542095	1.92123809442337	1.66611937977615	1.77458319821416	6.81432998571878	57.3910829003945	6.34087091085731e-08	5.17047651375982e-07
CAGL0D00858g	-0.988801123005619	-2.54849107486249	-5.35129549815563	-5.54827017302657	-5.39398357516289	-4.35547518346991	-4.46531374325967	-5.06344596264916	-3.72698811744517	7.14376878525702	57.2339859669318	6.43346563821935e-08	5.22158025055478e-07
CAGL0K02541g	-1.56605254159291	-2.96899850574548	-3.69063434408266	-3.17744109609158	-2.8977355781297	-2.35601274082098	-1.81693394017583	-2.15558120783322	-1.56275535685835	6.66405900422515	57.1661463760743	6.47394503826255e-08	5.24630066181184e-07
CAGL0B03619g	1.81576715497478	2.97861717179903	3.33788339989082	3.24678085600248	3.22573845773753	3.00367608495382	3.4543355548177	3.69243309020544	2.97682082862093	8.68425370425467	57.1287962715634	6.49636016988435e-08	5.25558577632176e-07
CAGL0E02695g	0.45863054972853	1.15713114945457	1.66222188052067	1.7958416544767	1.96638253251249	2.02944724035855	2.03697606846552	1.94249027508352	1.82508502960294	6.93596082972757	57.1136410533334	6.50548153401433e-08	5.25558577632176e-07
CAGL0A01804g	-2.12365241543717	-3.16437550105621	-3.09513230233371	-1.73869310187448	0.163367745806119	1.59759630585849	1.73439610851513	1.55185068179554	2.2497331597397	7.24658395929571	57.0526617099629	6.54233619794977e-08	5.26365938007357e-07
CAGL0G05940g	-1.08465674353545	-2.74237323148052	-5.16874711777707	-5.6575809655679	-5.48882822097801	-4.74087699767771	-4.6940787081842	-5.21491468283723	-3.91444680126971	7.80113677044088	56.9744712905506	6.5899549186157e-08	5.28342821646655e-07
CAGL0M12881g	-3.31436185964222	-3.96043291771715	-3.50038662040731	-2.95087015625045	-2.39106514740208	-1.89540585740562	-1.95271847169604	-2.22196937189853	-1.67738769590775	7.43697407054394	56.9113650315659	6.62868644366331e-08	5.29788908894312e-07
CAGL0K01991g	-2.57508281840399	-4.60507452950348	-4.89332466453847	-4.34897959792527	-3.28656865664764	-2.50199492343873	-2.13430809700335	-2.01363587403217	-1.89418872069068	5.7874783848058	56.8173936015427	6.68686175420249e-08	5.33623800049543e-07
CAGL0G07469g	-0.799556335597972	-1.86472992220301	-2.43064542306207	-2.280935972734	-2.06544959041528	-2.08727970549221	-1.76020348617862	-1.81244607265183	-1.87010467411405	7.04597931763523	56.7919829835769	6.70269642591353e-08	5.3407329969037e-07
CAGL0I02684g	-1.06487503163285	-2.00070022437218	-2.22690140400458	-1.81461596747195	-1.80444148805154	-1.56404159231541	-1.45140721283122	-1.55826364820199	-1.2837300959572	5.36456469394436	56.6707477533577	6.77885780695884e-08	5.39320982058199e-07
CAGL0K00825g	-0.693074484421693	-1.57630231627613	-2.60432881067982	-2.398251857121	-2.39363187283197	-2.4372351708146	-1.90199869077073	-1.82745964445938	-2.0334423790686	5.2988197275409	56.6411053592575	6.79763497651623e-08	5.3951440761215e-07
CAGL0L02563g	-0.896848975532049	-1.37760862323687	-1.4837579395254	-1.61905814409808	-1.8909082401134	-1.68136276507108	-2.01420406200242	-1.91734071145136	-1.20417192385404	6.39073640261675	56.6343845958418	6.80190084095547e-08	5.3951440761215e-07
CAGL0H02695g	1.85905098039121	3.59693459229079	3.45450002047933	3.14537619857759	2.95870985737767	2.47980103897171	2.38684336617906	2.69250426286144	2.48335856746134	7.59772388502589	56.4483598328699	6.92124292598486e-08	5.47321853739135e-07
CAGL0K09460g	-2.07987153044474	-4.26818016181205	-4.70512609963937	-4.15875054953542	-3.9373173740185	-2.98485320145246	-2.69074801292237	-2.63804185732406	-1.79740101886985	5.20746803042059	56.2714844265025	7.03701912003647e-08	5.53038108169334e-07
CAGL0J03718g	-1.6778128605661	-2.23738449780201	-2.51398674808328	-2.48453268602445	-2.10792382479658	-1.92726577181391	-1.78661678555121	-1.71023166642449	-1.48979757128493	5.73558941575067	56.1937317545716	7.0886372313839e-08	5.55524190213993e-07
CAGL0D02618g	0.849297483840473	1.70397692068804	1.99710226447033	2.1145218725572	2.03736034968422	1.81891923092849	1.69638495005013	1.8490679475335	1.45208756918307	8.16681153006334	56.1739898554943	7.10181461888399e-08	5.55724955603254e-07
CAGL0K09878g	0.558456147077441	0.846046735793785	0.918590929105927	1.00030167489128	1.42947066860907	1.90055396314653	2.11465431432718	2.11257664035682	2.11263793392994	7.6748367957644	55.6930365524209	7.43197845852004e-08	5.75538568496338e-07
CAGL0E05610g	2.08075566326078	2.82116384105293	3.11827314219003	2.91014162051025	2.44888046354721	2.104875040935	2.16915519501275	2.40851767335939	1.91690191868985	10.8497908483466	55.5464981943401	7.53616082469225e-08	5.81884984030442e-07
CAGL0M02497g	-1.16516874884155	-2.78452686373297	-5.13397489856368	-5.53107221918266	-5.49475328385555	-4.63923751550298	-4.66214675424721	-5.26164758464067	-3.91703924080997	7.64339093471306	55.4502798156417	7.60550786671545e-08	5.85512260033167e-07
CAGL0M08030g	-1.06533521437145	-1.94330070024001	-2.33821406171875	-2.372763851038	-2.3961179284559	-2.19848994527343	-2.43454672052827	-2.3595164844937	-2.20256757790429	4.99513351405009	55.393899961957	7.64649300779556e-08	5.87803096854768e-07
CAGL0L09691g	1.03562705281671	1.41863343761306	1.98146050596044	2.0835787586102	2.07435372003638	1.98864192745322	1.83971934234657	1.51052160871873	1.87013202085302	7.79691425599858	55.3427656967192	7.6838910008422e-08	5.89811867879896e-07
CAGL0B02453g	1.45407289718894	1.49452000831617	1.34834702029926	1.0472361540015	1.43306539413478	1.58517348626569	1.88950646393537	2.11246465753307	2.16674946574116	7.38237296793929	55.2045706704675	7.78605017964621e-08	5.95034539459551e-07
CAGL0J08316g	1.8438230435102	2.5797296735433	2.39432142192062	2.41418936378253	2.24434204923805	1.58701547098233	1.53165901105525	1.26381194383171	1.26048484259731	7.1679762016633	55.2028492155207	7.78733284296046e-08	5.95034539459551e-07
CAGL0K10164g	4.52638927509306	6.89240944044193	7.84875457914139	7.92569930816305	8.11431102858141	7.65586128635781	8.10942481901289	8.48417963501119	7.71838400748288	9.84604369904771	55.1699148162326	7.8119206072441e-08	5.95034539459551e-07
CAGL0E01067g	-1.58144953218957	-2.28871145788668	-2.12579871323139	-1.80895261143125	-1.37120550921838	-1.1844626847779	-0.974823401616584	-0.963044499003335	-0.623077566643433	5.86461138955054	55.1662077474639	7.81469393206585e-08	5.95034539459551e-07
CAGL0J06374g	-1.17377881078605	-2.79824357404694	-4.82571250504731	-4.80763278101599	-4.40570632931014	-3.7368989863494	-3.56863347113902	-4.28595769912114	-3.25877096779486	6.82469583829868	55.1347995604794	7.83823775874739e-08	5.95546802134145e-07
CAGL0F06523g	-1.90590834509517	-3.32207020577177	-3.13700546206039	-2.71175936726074	-2.34945467774523	-1.9435896818162	-2.10989571080489	-2.26342425699414	-1.59284251475629	4.92630010240431	55.0649662900012	7.89088669693049e-08	5.98678142875813e-07
CAGL0L07766g	-0.163556222971307	0.196751627361436	0.656881447223066	0.9473318361777	1.56670630629204	2.20272504720202	2.20907047499846	2.1583907934713	2.14380024575654	4.13476509243971	55.0110100225378	7.93185223181928e-08	6.00915288474297e-07
CAGL0G02189g	0.905401940602334	1.39873967895352	1.41272896726529	1.60074157884274	1.82581500349325	2.68632067259045	2.91039093607386	2.98725552149403	3.18031885744119	6.46963032095868	54.967568081421	7.96501782596126e-08	6.02555900562243e-07
CAGL0F00561g	-2.44026521919792	-5.21731009953142	-5.23691039772914	-4.82106421999962	-4.21580609188527	-3.22654728425046	-3.18402820142186	-3.55102934837461	-2.56903532088269	3.90579675979661	54.8903623607588	8.0243660178208e-08	6.04571602336911e-07
CAGL0D01188g	-1.23378988983775	-2.3235518371708	-2.99608882028599	-2.75402059245783	-2.43408905623834	-2.01410707551572	-1.70020936337075	-2.12875163814567	-1.51402522611751	8.82793023635992	54.8878464851666	8.0263087607288e-08	6.04571602336911e-07
CAGL0G05269g	3.49077320920293	6.76324386342858	8.39618709703815	8.61787533979374	9.06312910790442	9.05813858702837	9.02392413796637	9.38996498091344	9.11487901895727	7.250814927771	54.8567382213817	8.05037639519022e-08	6.05513224552023e-07
CAGL0M01804g	-1.09199466388982	-1.98498482062433	-2.31207120424327	-2.2305899300213	-2.13034479824931	-1.9287600447342	-1.7309832434341	-1.7757285758485	-1.38642728054504	7.65338206383999	54.4748026252065	8.3529409538699e-08	6.22900938653974e-07
CAGL0I00814g	-1.07385944949709	-2.69581441695164	-4.63174839556744	-4.83335267841428	-4.49258567462545	-3.51229600368023	-3.49525823938318	-4.06259907080169	-2.84344407043197	7.90542890715573	54.3751793082678	8.4340607594637e-08	6.26273873415496e-07
CAGL0I07799g	-1.56569885909312	-2.43357903331527	-2.83462795190819	-2.72161554186946	-2.50929924494154	-2.40113938915411	-2.2191520943129	-2.34226805339687	-1.84391279577161	6.1655449239014	54.2963287929348	8.49892727721704e-08	6.30196661419705e-07
CAGL0G05962g	0.689634136632763	1.53034974958684	2.05285506005828	1.94993518054627	1.69100882613305	1.63019248187917	1.58170011239631	1.74510518121885	1.24994403770424	7.08354675441682	54.2205973242282	8.56178422700473e-08	6.33064130344206e-07
CAGL0I07447g	-0.469540389145674	-0.552283588974829	-0.951877815149587	-1.30508617623643	-2.16187711351353	-2.22915775689613	-1.92172651193821	-1.7010582543708	-1.77104747141608	9.52649389994532	54.1417757357136	8.62779089930717e-08	6.37044927473527e-07
CAGL0I06292g	0.885966007002096	1.24893392418134	1.75845380349997	1.95646021596719	2.08117761627331	2.15570693836218	2.09199533888241	2.23665457932049	2.14389069703087	6.47048398644722	53.9951826759084	8.75215866534349e-08	6.4094682575418e-07
CAGL0M04961g	-0.860195335610576	-1.70757618873991	-2.39115518831346	-2.47658532534053	-2.24001096265245	-2.15255521868022	-2.43318885379979	-2.4104120146035	-1.96959546195529	6.37568492966574	53.9935674359665	8.75354078252654e-08	6.4094682575418e-07
CAGL0I04290g	-1.53462015851507	-3.46947343274141	-3.42112724989268	-3.32374216228835	-3.04355610920728	-2.28333106252479	-1.90248048882876	-2.0622057735691	-1.83622450958271	4.73945560334466	53.9786230540258	8.7663405394459e-08	6.4094682575418e-07
CAGL0L10516g	-1.99706078753082	-3.32213979198276	-3.35284894400238	-2.94556308117405	-2.4756956734409	-2.07905754788435	-1.82892208497402	-1.84519884244428	-1.40751797565206	6.39372645448355	53.8148886491889	8.90803812571023e-08	6.50398599554994e-07
CAGL0K11858g	1.71686466355437	2.58234696112025	3.08915159714936	2.83271614420037	2.66673659568356	2.35480178069295	2.36885625355708	2.74187612581809	2.00327615587726	11.989780530254	53.6445437235226	9.0583416442784e-08	6.56766433069858e-07
CAGL0J09812g	1.60637256718914	2.76480668537608	3.14213951296691	3.03686330211367	2.9868065754473	2.75654107049081	3.01355873294383	3.13863842168796	2.38759810479582	9.97525912860347	53.6283142581002	9.07281761158446e-08	6.56766433069858e-07
CAGL0M12991g	-1.02551982130645	-2.17619121220989	-3.10541485014653	-2.97618307738339	-2.71531138566671	-2.35173325724993	-2.22166197102579	-2.61749609181327	-1.88308304390491	8.08687673861342	53.6168345885298	9.08307349651532e-08	6.56766433069858e-07
CAGL0M01056g	-2.77952686985991	-5.19693724036426	-5.04871774300376	-3.97245614676824	-3.48552139828158	-2.82262151634508	-2.7552813022095	-2.5339608532879	-2.04057909865858	4.07348297448964	53.4873201076079	9.19973658196283e-08	6.61294398328637e-07
CAGL0B03531g	1.05772185152104	2.22150388466225	2.77815893959009	2.51761809088334	3.06588418306067	3.6230632040048	4.10441941328001	4.25639741019838	4.26457743035195	5.05569539189423	53.4846536581783	9.20215700650541e-08	6.61294398328637e-07
CAGL0J05984g	-1.98532665803281	-4.18333291734293	-4.72313397291942	-4.32361050387731	-3.94177937509425	-3.43098494564785	-3.00338323043271	-3.46979731766478	-2.33028315525814	5.34014127582163	53.4721093087337	9.21355404177283e-08	6.61294398328637e-07
CAGL0J04598g	-1.31842050192542	-1.87700622628734	-2.15623701340491	-1.71111589156652	-1.46249529740779	-1.15931248554918	-0.960097679397678	-0.765316463384855	-0.890451485243228	6.44539502164299	53.4633871953928	9.2214882670469e-08	6.61294398328637e-07
CAGL0L09273g	0.788504731788128	2.29353600455819	3.25361904006117	3.46377415484387	3.94154239980551	4.04633894979348	4.03763303649191	4.02353212673158	4.16313689386246	5.30337513727646	52.9535887710476	9.69960273658361e-08	6.90849256136261e-07
CAGL0J01045g	-3.12593918517975	-5.82469062574443	-5.75896743850006	-4.8820648359405	-3.95029916933656	-3.41089184698457	-2.97236610137723	-3.41415681424191	-2.44465588415601	3.87048520035904	52.720334613477	9.92810671138118e-08	7.03296869202713e-07
CAGL0M02805g	-2.11063933173751	-3.44524845481618	-3.50632307590101	-3.46460028240483	-2.97900735185932	-2.48531747616174	-2.39865442573629	-2.79171809729769	-1.98411869663318	5.6386194692854	52.6749581944646	9.97329578024244e-08	7.0420524158384e-07
CAGL0L10186g	2.85795651885417	3.43654680339657	3.31907615706314	3.24348982654344	3.29342857215529	3.54496178350627	3.47167468329624	3.49119817478011	3.3302057225161	7.58411332753347	52.6400862933581	1.00081891067503e-07	7.0420524158384e-07
CAGL0A03652g	-2.79550839100517	-4.97265170695368	-4.76568332685233	-3.96638108844346	-2.91668902564161	-2.19022768099984	-2.17128719290962	-2.60831833072464	-2.11755848653415	4.63693377842357	52.5998340775881	1.00486457714174e-07	7.06102827025104e-07
CAGL0L05016g	0.565226931426114	1.12591941525015	1.69434666377192	1.90107135189541	2.37232151160402	2.59999730405847	2.53683844574412	2.29123276752413	2.58658165172022	6.6442272507801	52.5729859873142	1.00757377957528e-07	7.07057471323943e-07
CAGL0K12804g	-1.94993262131946	-2.95748420524512	-2.90071530232457	-2.51823520920137	-2.0716375970274	-1.68425533650943	-1.50632799976792	-1.43592203822901	-1.33197828812225	5.858023985856	52.4907912943541	1.01592181087029e-07	7.1100944918529e-07
CAGL0L03355g	0.897165746375662	1.53633475247073	1.83617505822692	1.8855370555579	2.00687907785492	1.98256585085598	2.02096098845225	2.16420080884063	2.02844539314658	6.21492226107181	52.4594674897541	1.01912469994907e-07	7.12298772260796e-07
CAGL0G03113g	-1.51956631729263	-2.58293301510113	-2.58436875092271	-2.22141306888898	-2.00459815168566	-1.83723711270145	-1.58091357385753	-1.78438098746419	-1.63941133516768	4.71696488703103	52.4380420934467	1.02132234770274e-07	7.12844037032316e-07
CAGL0K01859g	-2.49503311887336	-5.4889147905512	-6.29505451964941	-5.39350129052981	-4.15068017133494	-3.30248758610381	-2.63272350495121	-2.88124001081567	-2.18908898266311	6.1516420023079	52.351159246221	1.03029175919533e-07	7.17231031833454e-07
CAGL0G02453g	-1.88527307579902	-2.31689437686515	-1.47652175695211	-1.05100477322829	-0.756030438232741	-0.327955853456708	-0.0446603105655594	-0.30207020985477	-0.0358339028876671	6.50362523999279	52.2008448316276	1.04603063598914e-07	7.2337785725273e-07
CAGL0K07414g	-1.21626434984906	-2.88385328412961	-5.66518912824392	-5.88949839510414	-5.60136914865077	-4.68147600151733	-4.56741813563921	-5.19582110330251	-3.88361552591555	8.33880542128576	52.1663349140477	1.04968408689523e-07	7.24781528039311e-07
CAGL0G00858g	-0.504177713975606	-1.56992825168899	-2.35742350125403	-1.79497188040254	-1.67430085255246	-1.62682779838062	-1.57208803167646	-1.62962972149276	-1.42965298524925	4.61717448480996	52.155545912272	1.05082937876187e-07	7.24781528039311e-07
CAGL0M06589g	-2.10699676021959	-3.60274274601547	-3.64519215013465	-3.18373289960305	-2.81712131244409	-1.95121033876954	-2.17570799843395	-2.18747563182556	-1.74582734910858	3.93995230323387	52.0893176545876	1.05789222709441e-07	7.27735323106341e-07
CAGL0F09031g	-1.15968425198944	-2.74716979485275	-4.87205346898712	-5.1814485807737	-5.11516115616753	-4.18301968608743	-4.06101358556798	-4.59850480220575	-3.38186976658532	9.28806763083517	52.0110258843292	1.06631413800623e-07	7.30648496395627e-07
