genesymbol	wtvswt.20min	wtvswt.30min	wtvswt.45min	wtvswt.60min	wtvswt.90min	wtvswt.120min	wtvswt.150min	wtvswt.180min	wtvswt.240min	AveExpr	F	P.Value	adj.P.Val
CAGL0J09416g	1.24062380327183	1.86319712289748	2.06249387595605	2.24917616624841	2.49756539289837	2.64744050068027	2.63120355738151	2.78648244619812	2.58688557434541	6.84624826192829	74.671087973371	1.98325254040276e-07	1.86612704109864e-06
CAGL0L10824g	0.489392601203421	0.845392869563496	1.00306125050531	0.69257480695841	-0.238481746927414	-0.487767262809975	-0.800224113178834	-0.767427457776329	-0.709717338527843	6.7532183322576	74.6516788670836	1.98554491287859e-07	1.86612704109864e-06
CAGL0G08624g	0.160997320846719	0.0459313376879988	0.430142097231296	0.857901373525152	1.59427671317273	2.26596045689394	2.10561722614259	1.75703347032011	2.06043097762784	7.58933596153159	74.5239230694484	2.00071485159467e-07	1.87701473980252e-06
CAGL0I05610g	1.69606947010674	3.90427262369782	4.27267951406469	4.55538630859251	4.87146092836706	5.50147265614227	5.92425448378273	6.41721812286476	5.99514723644824	5.46998784510394	74.385467908627	2.01731524142887e-07	1.88920309282292e-06
CAGL0F01045g	-1.25297371680533	-3.12842230580998	-6.00335086044012	-6.35717818906492	-6.137637111105	-5.12501616142295	-4.7330183931322	-5.55994191522525	-4.12740849169084	6.95507258165531	74.2913534452393	2.02869530010751e-07	1.89646783858264e-06
CAGL0I04290g	-1.51275928867476	-3.4720452628099	-3.45276651400161	-3.31746158111751	-3.03785787532517	-2.18348784955607	-1.8983632187817	-2.04001522194796	-1.83240472464231	4.7388799554239	74.1817196569206	2.04205084573949e-07	1.9055501207569e-06
CAGL0F07403g	-2.05437886744098	-3.91443056650399	-3.44407227020463	-2.89668003085621	-2.38787977339062	-1.89279757251165	-2.01316135831436	-2.07382228788077	-1.7065745766704	4.892965064757	74.0621097714302	2.05674425161795e-07	1.91584629132028e-06
CAGL0A03344g	1.36930503233914	1.95842322456893	2.11541383737886	2.06190782369214	1.91005683482705	1.7899874172347	1.77804695215078	1.74587819855674	1.70957509129606	7.04764015981751	73.9989440043156	2.06455585978618e-07	1.91926121633554e-06
CAGL0H10252g	-2.29142876502545	-4.49682797867576	-4.59911569005141	-4.49956150521586	-3.73313358531913	-3.16609090221011	-3.00618212406942	-3.02170932790053	-2.74892561857767	3.85007454504467	73.9732581108961	2.06774274310075e-07	1.91926121633554e-06
CAGL0K06061g	-1.06068751657389	-2.94572947342949	-5.99865079588952	-6.17170419610912	-5.98428233500515	-5.11841363060617	-4.91799944350861	-5.52195651711465	-3.99170786286409	6.49213421613254	73.8833811116212	2.07894125148963e-07	1.92502761098156e-06
CAGL0L04554g	0.701171832755612	1.28587417961587	1.53895050642869	1.500636680368	1.2090881206852	1.02738233195604	1.07384272510751	1.01499448943729	0.9427690828656	7.5528836807648	73.8042665647519	2.08886006952956e-07	1.92502761098156e-06
CAGL0M05203g	-2.25610922922821	-3.38850250075971	-3.01230008687816	-2.72932249063682	-2.06863766683167	-1.84908591864303	-1.60212957405137	-1.752415476725	-1.48949339505829	5.11098388998214	73.8005340052826	2.0893294559448e-07	1.92502761098156e-06
CAGL0I05720g	0.316920539896008	0.275144919754439	0.10651487428175	-0.231577462329604	-1.14673844358589	-1.48381414629169	-1.56111877159354	-1.53188186924024	-1.64162731512887	8.31230634414476	73.7399021033614	2.09697224946834e-07	1.92502761098156e-06
CAGL0M06061g	0.520242531616325	0.894816681841985	1.03527384600221	1.39565469797861	1.57297881052661	1.77422710353356	1.6341863485864	1.67638947453633	1.59627100267117	5.49504388258841	73.7254126349876	2.09880372814329e-07	1.92502761098156e-06
CAGL0K02497g	-1.44637262817266	-2.50822058227318	-2.83389027080514	-2.51806237515463	-2.37083331431176	-2.03123816148678	-1.89214365594692	-1.97271450884371	-1.50970263461604	6.5098153461942	73.7245810980247	2.09890889418657e-07	1.92502761098156e-06
CAGL0G05027g	-1.5244318379366	-2.79327350333053	-5.18835298931638	-5.52021408562596	-5.10319422075773	-4.15779775794903	-3.88964316898402	-4.22914425566283	-3.41753404859168	8.08525104656302	73.7183605084838	2.0996958278328e-07	1.92502761098156e-06
CAGL0C03369g	-2.408689531918	-3.64598505898599	-3.42252200061201	-2.82753070361975	-2.35266577426746	-1.96773940714262	-1.63492890266608	-1.8213002378629	-1.39537355570305	6.59018732426	73.6777538894584	2.10484160913948e-07	1.92637164752538e-06
CAGL0F04807g	1.92685549594253	3.94509838831083	4.52729744195108	4.52810486708066	4.6671019197199	4.31389391617233	4.60963232951689	4.98474979282383	4.29814387862478	8.52013820506017	73.6192630339957	2.11228080224979e-07	1.92647298197561e-06
CAGL0L06644g	0.234550233733706	0.287497887720951	0.732300898732234	0.866926863370225	1.36189559218254	1.78821767712175	2.20469514302388	2.31117710386241	2.39868393416033	7.16077959127576	73.6190158776455	2.11231230497422e-07	1.92647298197561e-06
CAGL0K02233g	-2.7342265004181	-5.11624866732703	-5.367314231856	-4.49231211486795	-3.47185127417804	-2.66299000932819	-2.31102520907716	-2.62672934543624	-1.95691770133318	4.82989219005522	73.5190558494797	2.12510041729206e-07	1.93476533643895e-06
CAGL0M02849g	-1.3681027841188	-3.15180573683099	-6.14075887727951	-6.38498128378315	-6.0487954281572	-5.15033621492138	-4.65080405226924	-5.30103963113689	-3.73288914748375	7.8894256852917	73.4344999051081	2.13599166339253e-07	1.94130492323956e-06
CAGL0H07425g	-1.46028356913093	-2.35430562796149	-2.54540492591412	-2.40009334171592	-2.2870173235314	-1.92578831076962	-2.05950567227947	-2.0257998263363	-1.63945490936335	5.25683378770352	73.3348334477587	2.14891680701568e-07	1.94966715506536e-06
CAGL0G05335g	1.51339402201674	2.91515943509997	3.31259056813137	3.19345780629622	3.17867543745552	2.95307502988566	3.08614296428962	3.26517221517907	2.68483070570182	9.84399516785941	73.2135265309204	2.16477738066082e-07	1.96065909822826e-06
CAGL0B03014g	1.19020094129853	1.59628250136244	1.62676772402247	1.74728872440779	1.49846989883476	1.47779613355261	1.48396560701081	1.646560650935	1.63686823581881	7.15631511493156	73.1366146490042	2.17490742642855e-07	1.9664318441025e-06
CAGL0L05016g	0.565233074095587	1.11421386180739	1.67100943899851	1.88815070340917	2.36232059603583	2.60738910074319	2.52674511594396	2.27367725021487	2.57643355381303	6.64380443729688	73.0739497005484	2.18320379738654e-07	1.97052963436526e-06
CAGL0I08195g	-0.419094752105221	-0.631045804144894	-0.883363896365922	-1.00161779423359	-1.00322766614478	-1.0577313013695	-1.52341869211573	-1.68780242768486	-1.44326488122692	6.08475599050122	72.9589257060925	2.19853283884951e-07	1.98094998474651e-06
CAGL0M03223g	0.00372463588075256	-0.0447813317611363	-0.039061145040165	-0.298544616450346	-0.655987110711013	-0.845583050802656	-1.00965414797068	-1.26059632342777	-0.883523038510004	8.89898028696123	72.8644016725192	2.21122828013767e-07	1.98832717287741e-06
CAGL0I06534g	0.392608354697208	0.618131700396536	0.973658030188513	0.95181584899052	0.0286563934237458	-0.2479103329456	-0.162904776173234	-0.280563415804424	-0.590782315953465	7.0911075115967	72.8245717111408	2.21660458489369e-07	1.98832717287741e-06
CAGL0A04565g	0.0206202066950922	-0.0958808080657114	-0.422545093192853	-0.604127955164286	-1.24508629920211	-1.56919344947894	-1.18170237390363	-1.13725400118721	-1.45532459904605	7.05911072487401	72.7891399324288	2.22140062663365e-07	1.98832717287741e-06
CAGL0M13585g	0.670003145439545	1.35953551368366	1.71019086325203	1.50123961857049	0.77476818280126	0.468388068973015	0.29397750961748	0.148310224845688	0.0869136549180398	6.27571533799939	72.7747093350517	2.22335757864924e-07	1.98832717287741e-06
CAGL0A02090g	-1.23825646373697	-2.64314184353495	-3.79126058041684	-3.52147809889686	-3.31044198239224	-2.99973395985095	-2.90918759526026	-3.08231734929983	-2.3298083223396	6.66669358599396	72.757375468914	2.22571102828303e-07	1.98832717287741e-06
CAGL0D04158g	0.468269405118678	0.556710416348936	0.470346181908395	0.269272599663743	-0.819708421818693	-0.9732315969781	-1.29784914035918	-1.39547341528316	-1.51573982923008	6.93827351919357	72.6652976069779	2.23826368226476e-07	1.99436711893071e-06
CAGL0K05390g	-1.39706808726867	-1.7332012199397	-0.903011831015104	-0.414825787759193	-0.024342637365665	0.50652160506847	0.212290068857855	0.492411094146704	0.699458163240455	7.39058321800587	72.6519429969378	2.24009143444366e-07	1.99436711893071e-06
CAGL0J11550g	1.51063789033739	4.38659829791101	7.53779233670368	7.92048687790268	8.44023861453495	8.28208690123912	8.85734854334952	9.41561617401027	8.75430043418782	7.509591639736	72.6116790704907	2.24561310945921e-07	1.99588873141239e-06
CAGL0D00352g	0.934604538875447	1.8122018017114	2.3496472527208	2.43060286106352	2.43860287678992	2.45098610811135	2.61821479037679	2.65824923456642	2.66414020646172	5.27104147904616	72.5325175369809	2.25651758804556e-07	2.00218128363026e-06
CAGL0I08877g	0.313840475515544	0.597720167576568	0.856677850651681	0.667824347089806	-0.384060427045475	-0.807701217843786	-0.805191703729094	-0.938459264122763	-0.959644011728666	7.49006830558045	72.4898320333739	2.26242431464133e-07	2.00308790493706e-06
CAGL0L06754g	-1.459199087297	-2.85090482934824	-3.44781102425963	-3.13660267159709	-2.98383607916419	-2.757014854839	-2.63147822654735	-2.79336600255412	-2.26468203678305	6.89822233137035	72.4698774749524	2.26519205295653e-07	2.00308790493706e-06
CAGL0E01067g	-1.56715156131954	-2.28790233964861	-2.12272531650031	-1.78988049959861	-1.36882385623098	-1.1738436321548	-0.972761542081488	-0.956324424922839	-0.621180717083479	5.86431516259059	72.4061580849462	2.27405776466191e-07	2.00629843209671e-06
CAGL0F02343g	0.0249647470569272	0.495797201066422	1.08136744757561	1.07873218453007	1.26779002997886	1.4224737378911	1.1728338227858	1.1244840803778	1.10555579300587	6.57511000306016	72.3887472077921	2.27648761922722e-07	2.00629843209671e-06
CAGL0J04510g	-0.382468641268733	-0.705055433209117	-1.11570305008322	-1.22841392981711	-1.28490815119279	-1.39034925042036	-1.64133980869169	-1.64836834808853	-1.29600212272626	6.40256681865602	72.346243762225	2.28243270066989e-07	2.00724816174223e-06
CAGL0H00781g	1.36914198936622	2.24789051979171	2.32002273446283	2.31232066528205	2.17580219474106	2.07181606306356	1.93390676893502	2.01824755318682	1.50450645156418	7.78138703634643	72.3262643840223	2.2852338192901e-07	2.00724816174223e-06
CAGL0L00473g	1.70123510067171	2.54770255536772	2.80979575820564	2.63105152224978	2.28460118574807	2.07959307125567	2.00257899738175	2.31311781298104	1.85439130912519	6.60481587062863	72.2633733316698	2.29407859928937e-07	2.01164178681404e-06
CAGL0B02453g	1.45780399247001	1.49900763181099	1.35294753071165	1.04918547588548	1.4380634927595	1.58023419669751	1.8943949609794	2.11611943756271	2.17158776325591	7.38218921411821	72.1678358385822	2.30759472445186e-07	2.02011009740894e-06
CAGL0F07887g	-0.598058036674654	-1.18441791967727	-1.5432356368577	-1.57956221552578	-1.6895942704833	-1.75135801524248	-1.7688121735127	-1.74304396703134	-1.71952854964079	6.98364995774009	71.9690553088715	2.33602986489389e-07	2.0413127649378e-06
CAGL0C00451g	1.36079417847542	2.07301859763472	2.27741120938846	2.24022194327461	2.17917326712305	2.2282313169107	2.16119902745757	2.26114253874066	1.92351051549315	8.17171328886656	71.9077795593807	2.344881318836e-07	2.0413127649378e-06
CAGL0C04697g	0.446087212772705	0.522429768793415	0.5552800512953	0.367381609577244	-0.68438057402957	-1.1214677018941	-1.03101304636728	-0.989835069797238	-1.16612573941391	7.00785693167288	71.892157319524	2.34714453816872e-07	2.0413127649378e-06
CAGL0F08107g	1.38459835490396	2.431257859657	2.69957694225515	2.45291283254741	1.83855398743605	1.33358333425765	1.30477343824763	1.5570949001656	1.05161141219707	9.08359172824188	71.8903109846526	2.3474121957833e-07	2.0413127649378e-06
CAGL0I01276g	1.45615950919684	1.75046272608968	1.54930632095447	1.62895018663531	0.763963608895241	0.28587683083507	0.130488812710982	0.126520995117641	0.242382880447281	6.13320287367942	71.8388898351067	2.35488154894707e-07	2.04441209100131e-06
CAGL0I09009g	1.59245459541219	2.33894382381482	2.44078836028309	2.54025995130782	2.50684195684158	2.52520549972814	2.45836380195503	2.3913275910436	2.12377033910079	7.13595146525001	71.7985446510572	2.3607623346605e-07	2.04598385485333e-06
CAGL0J04422g	0.642454451499621	0.904945537390877	1.03171800698548	0.660688075339186	-0.122742739515863	-0.504959410569819	-0.450890501890562	-0.595609446773763	-0.601911935158492	7.23015115616271	71.7729075079869	2.36450856196039e-07	2.04598385485333e-06
CAGL0F05357g	0.322034760715736	0.603065327110837	0.216678884135261	0.08168070962867	-0.314079522584895	-0.566864867866446	-0.617254496920774	-0.472641478566342	-0.677960376014266	7.43443907747152	71.6992763532913	2.37530831627761e-07	2.05193713460616e-06
CAGL0G01782g	-1.07034615790097	-1.8085195165386	-1.71728623827857	-1.58906384518979	-1.47688527483784	-1.47397711029053	-1.33404331846335	-1.4501716492852	-0.933009519401445	5.59142369992736	71.5173116262263	2.40225700318054e-07	2.07179825562605e-06
CAGL0D03102g	0.815730594954662	1.76005728329529	2.22687567435371	2.26129201457771	2.03058756923424	1.94437245548222	1.79229020173202	1.72623531565948	1.79071682004452	6.10276838883172	71.3670341742565	2.42479454433772e-07	2.0866593793359e-06
CAGL0J06270g	0.626831293994281	1.55790659968768	1.92232385350836	1.98554428167363	2.13373442588973	2.15489321654521	1.98406110753195	1.88590254536945	1.79401766738485	6.00561147590669	71.349370807972	2.42746048140508e-07	2.0866593793359e-06
CAGL0J04026g	1.10771717582634	2.29249444027921	2.60680298831307	2.52993287827486	2.54691226210964	2.5996832492033	2.57952093986883	2.45243199974973	2.39875801730632	7.14110818819353	71.3094947063945	2.43349215501318e-07	2.08841498876951e-06
CAGL0H07975g	-2.21974639836672	-4.55467805522508	-5.12982805066325	-4.59558114040101	-4.03937464221152	-3.66313566020401	-3.57010644214627	-3.54847215186638	-2.99253917209957	5.25992493093217	71.2181603663908	2.44737647222924e-07	2.09550678734331e-06
CAGL0F03157g	1.02304709085043	0.932652396606254	1.21542075508679	1.03425144400734	0.16468186225763	-0.113689553560187	-0.264748830033571	-0.36736261590833	-0.61462448539775	6.77005397556503	71.1797178435964	2.45324925848034e-07	2.09550678734331e-06
CAGL0M09339g	1.01937269040543	1.36667529630645	1.53031593546978	1.29445604319045	0.784971461233401	0.581890736081276	0.579233195716212	0.440303655602396	0.266017785273411	5.70909222517321	71.1763511835283	2.45376439473056e-07	2.09550678734331e-06
CAGL0B04675g	-0.513070442844653	0.541996998173286	0.929822962942719	0.944039856124035	1.48830793818424	2.10176386974914	1.90491321937859	1.92542993013065	1.67710041948773	4.95641094346554	70.9538246019405	2.4881080250999e-07	2.11675105749959e-06
CAGL0A01430g	-0.427721478572883	-0.723973881349631	-1.41352037906296	-1.31151082871165	-1.41396035632533	-1.39768294343037	-1.40532121117231	-1.60614263947299	-1.25828447741652	8.78840013635471	70.9519135782431	2.48840549377012e-07	2.11675105749959e-06
CAGL0L02915g	-1.20422583007965	-2.23290066687684	-2.43805391394531	-2.17385888760004	-1.78247147659855	-1.29709497152532	-1.0129060503427	-1.00583270911501	-0.364473110773778	6.95922024126522	70.9124401750002	2.494559613406e-07	2.11675105749959e-06
CAGL0I03696g	0.548464203501416	1.1802602447647	1.68004888115849	1.55429302924706	1.71152779308845	1.62464865060237	1.64255966245056	1.76854608436113	1.67237893604847	6.27819045931176	70.9108077155376	2.49481452240162e-07	2.11675105749959e-06
CAGL0D03542g	0.55307734744409	1.04402983609653	1.53269627853305	1.31382590974474	0.236674987068995	0.0306404254782731	-0.200401470631975	-0.358840600186896	-0.456168757656644	6.32592824515097	70.8191618363513	2.50917616558391e-07	2.12549146065239e-06
CAGL0C02343g	-1.67331058775263	-3.91054818026793	-4.35461528054416	-3.59417156761095	-2.7364662847432	-2.21374495770846	-1.73249438180559	-2.23138340487668	-1.50082834731065	7.42685305610994	70.7480457428011	2.52039017966811e-07	2.13154161398426e-06
CAGL0H10428g	1.2881213106821	1.62185916275081	1.8081441226246	1.80653794908038	1.79402274437441	1.76389398937193	1.64812999671561	1.65580155017787	1.3654352899432	6.88695437507889	70.7080290314995	2.52672714180612e-07	2.13345428828307e-06
CAGL0L10912g	-0.429565100135375	0.425795637165812	0.9155673360982	1.57471095787853	2.03812979141192	2.20968677863377	2.12478882074409	2.12747570638252	2.46930578744274	6.0846622828511	70.6665652117886	2.53331378424284e-07	2.13557128188588e-06
CAGL0G04433g	1.14451930909946	1.46836536599157	1.66341224648813	1.92069755944625	2.06197214144964	2.59032325199222	2.76029841720635	2.92521534046413	2.7435474029644	8.19669121378209	70.5780900263406	2.54743849410786e-07	2.14134713083255e-06
CAGL0L07678g	-2.84334846883679	-5.92507478172189	-6.82577516348016	-5.89635760126394	-4.11276156636093	-3.33375286043984	-3.21833396400848	-3.3714203352084	-2.3832168817339	3.67365665632089	70.5724244430167	2.54834625121046e-07	2.14134713083255e-06
CAGL0E02695g	0.480623791394994	1.17084548720908	1.67280560571604	1.80898640718165	1.97970250520696	2.05138096394105	2.05021811553467	1.96253886748099	1.83828536266503	6.9356581331848	70.469556545935	2.56489690477732e-07	2.15180052828674e-06
CAGL0K06853g	0.72801214176721	1.41237987347179	1.6431738132786	1.65228539656453	1.7591367157067	1.70146267270244	1.58805700446382	1.45713204364825	1.57120096624013	8.4862956805845	70.4219675813348	2.57259796320916e-07	2.15184203753421e-06
CAGL0J00561g	0.791696307032799	0.190863194957149	-0.588901471686791	-0.764564258509937	-1.50602564558642	-1.80260666698092	-1.93688226241596	-1.80346722104841	-2.10936939463091	9.05151724678954	70.4184558460274	2.57316736484511e-07	2.15184203753421e-06
CAGL0H08602g	0.914608873397246	1.67739627796622	2.0252444469141	1.79220988153769	0.946144003737276	0.626435535332966	0.346853789202366	0.344461023871849	0.200881624786776	6.28583357193249	70.3668572774257	2.5815514418276e-07	2.15541017511443e-06
CAGL0F02299g	-1.84101234848638	-2.62127273286011	-2.79163074919994	-2.88961327561019	-2.266992746541	-1.9736580476828	-1.98570086617423	-1.95268299402169	-1.66909391365363	4.90326054776153	70.2196438724527	2.60565551412792e-07	2.17207111727064e-06
CAGL0M11110g	-2.42106605239287	-5.09592101966195	-5.18350672320445	-4.45208927767385	-3.51437785067001	-2.89409676842913	-3.0139078970984	-3.06817920025455	-2.39524817622666	4.45522984115795	70.0128429940548	2.63998179143481e-07	2.19718675328478e-06
CAGL0J07018g	0.84888757318189	1.74624450786306	2.03251235576474	2.12128531937584	2.32192921347543	2.29528357434197	2.27159070376838	2.34595848758499	2.03144143880221	6.03822446919737	69.8388646505957	2.66928809702905e-07	2.21805129967414e-06
CAGL0L08712g	0.968399962327977	1.54153985176318	1.81012670093729	1.61540857726548	1.76172061964054	1.61952711436352	1.78525177399748	1.85288153066474	1.6264065491254	6.43111317652501	69.7970116266805	2.67639729070759e-07	2.21895563584007e-06
CAGL0L11616g	-0.0146466422182634	0.493607498062445	0.974454759561517	1.28215191840557	1.74301107476446	1.90378009333751	1.88000816813416	1.84394596769064	1.63477331263284	6.11485564538949	69.7825812910279	2.67885379532172e-07	2.21895563584007e-06
CAGL0C03696g	0.907992562283576	1.45853922147494	1.95230912230335	1.77944462564678	1.32708287972999	1.25584328264521	1.09252811713054	0.98247121652781	0.953923048754366	5.73866172928763	69.6818856799349	2.69607220050753e-07	2.22969004259983e-06
CAGL0M04367g	-0.127406475693737	-0.582930656033875	-0.874733410030741	-1.20777891639641	-1.79588259906491	-1.98578290329803	-2.07349897357666	-1.93291463543001	-1.74000183995862	6.14243391106683	69.5947988064222	2.71107258452845e-07	2.23855914511143e-06
CAGL0I07579g	-0.666867346151824	-1.02714264579066	-1.28063212431732	-1.36310019677777	-1.50250369485251	-1.71505124774352	-1.70083529897678	-1.89877229064254	-1.59267789102301	7.43080095832569	69.5224307958747	2.72361522757959e-07	2.24537412856365e-06
CAGL0K05313g	-0.818445577476581	-1.53764240439333	-2.42397398629354	-2.17418268529246	-2.05062408070933	-1.78075413036319	-1.7767351840545	-1.80830326329359	-1.580728989409	7.81070338178863	69.4213514309757	2.74125278249765e-07	2.25636137049925e-06
CAGL0M12727g	0.0404552049182856	-0.128099546953761	0.1191629956124	-0.0969278837305954	-1.03079367893108	-1.5661000298894	-1.6404355214965	-1.63330102945478	-1.69279245901238	7.1963437223617	69.3321759822332	2.75692902573762e-07	2.26228956911911e-06
CAGL0C01507g	0.217151321248378	0.557992125398384	0.774702187550098	0.770898065926819	1.09668630033666	1.34460670536229	1.77374030014438	1.7615609981264	1.77338171516136	7.07921839704008	69.3312187594257	2.75709788939444e-07	2.26228956911911e-06
CAGL0M02497g	-1.17261236005955	-2.78567708765201	-5.10816623788302	-5.52516246029662	-5.49248473193651	-4.63695070683127	-4.66026794057427	-5.22538921939294	-3.91530234906547	7.64338709728305	69.2760222108861	2.7668564914814e-07	2.26674393316199e-06
CAGL0M04675g	1.72359166801334	3.21073684174683	3.91657189479533	3.79087772733853	3.67198641980676	3.44594467942777	3.31285663767162	3.3865215856985	2.80570158904074	8.89137412439804	69.160549267661	2.78740846065016e-07	2.28001301429744e-06
CAGL0I05984g	0.355932178810791	0.811212966765531	1.13428079467607	1.15622439680629	1.28923445346293	1.57103981549813	1.63836868949013	1.6050755424089	1.68824441402675	5.95790514651645	68.9495216221527	2.82545077500456e-07	2.30252643139793e-06
CAGL0H07183g	-1.65785440720886	-3.16925636184072	-3.70353616143488	-3.04070074101214	-2.82395216422996	-2.33346023840524	-2.29283252234437	-2.54271806102276	-2.0540113556563	4.35670782296435	68.9377337893264	2.82759440970489e-07	2.30252643139793e-06
CAGL0I01100g	1.3107808799991	2.88527779579779	3.23967226191583	3.14654045139374	3.14170648009495	2.840605654259	2.80005126952972	3.09924753183861	2.44026579217383	8.55416797325055	68.9348066555194	2.82812702080014e-07	2.30252643139793e-06
CAGL0D03938g	-0.345958352261394	0.721171886272076	1.2295134875128	1.57147690870919	1.91493129137663	1.77425135809474	1.92392082919949	1.85079232269898	1.53954231341222	6.14016472684004	68.8690991957408	2.84011519960966e-07	2.30869612887525e-06
CAGL0F07975g	1.97773405690172	2.68122450557764	2.66849345699118	2.6510632937824	2.56469928479005	2.39934104161911	2.68041980412024	2.74173323653934	2.27662934395201	6.86334684653379	68.8229188834659	2.84857780719592e-07	2.31198524351483e-06
CAGL0C02761g	-0.0994409340337095	-0.0460620449583677	-0.582841594939077	-0.661021393691755	-1.00852897533468	-1.20672578472869	-1.39391569027987	-1.1828807347548	-1.36238433243124	7.14883597559924	68.7296163810431	2.86576969443481e-07	2.32233813473161e-06
CAGL0M00858g	0.172728984021298	0.386547688211395	0.514448864796115	0.200813626165655	-0.911210595434544	-1.01156049628896	-1.12341978352856	-1.33266064371512	-1.08573725822098	7.28198560994686	68.6880448628478	2.87347040526052e-07	2.32266925373716e-06
CAGL0M09405g	0.612364341084623	0.951516759123835	1.10405690385525	1.25484281667826	1.23798350517143	1.23934703952572	1.24161588384738	1.21920655073767	1.08540276306017	6.92928282370562	68.6647113083231	2.87780377729175e-07	2.32266925373716e-06
CAGL0A02112g	-1.00603043768587	-2.10091047095206	-3.94034856982554	-3.92777335428046	-3.08305052936612	-2.5390176481317	-2.43830499550859	-2.70618333108415	-1.98907050767212	7.85509072506425	68.633919270063	2.88353450610937e-07	2.32266925373716e-06
CAGL0K07414g	-1.2242948296076	-2.88376115670305	-5.63691996224764	-5.86284234066911	-5.59937561002567	-4.68399478228439	-4.56567951746325	-5.21188597826794	-3.88195070783777	8.33878717098935	68.6270407849073	2.88481656802623e-07	2.32266925373716e-06
CAGL0M08338g	0.351255765867973	0.565122696288317	0.771435190574758	0.453042599284078	-0.408344037546643	-0.657854959157499	-0.960549584443283	-1.07785471015171	-1.03847695993791	6.26374327929089	68.6080365153922	2.88836233845825e-07	2.32266925373716e-06
CAGL0H08173g	2.89798704025909	3.40182228204409	3.71289410056821	3.81114107138171	3.53270646421857	3.73168119675887	3.79209535918276	3.995733315461	4.05286505454444	8.32594661092747	68.537926125631	2.90148944393455e-07	2.32964681579714e-06
CAGL0I05698g	0.658363246443005	1.17293327738235	1.5662301167848	1.5903413812108	1.42039987779909	1.66472532063763	1.88549820893731	1.66022371798844	1.51922658581202	7.9559991848401	68.5030161553389	2.90805294933574e-07	2.33134107040928e-06
CAGL0J07766g	-2.59156586757141	-4.5949063383205	-4.43250920783821	-3.95376996093431	-3.36875277487731	-2.59749406795627	-2.42967561274434	-2.30188233852263	-1.99753242259736	5.37200969520599	68.4628577012064	2.91562565471064e-07	2.33383796672939e-06
CAGL0H08734g	-1.36494577754878	-3.10082431970578	-4.92067039437674	-5.02612733580456	-4.57861885483407	-3.81805547008932	-3.27556366597738	-3.75886352843667	-2.75018110022231	7.48197826468041	68.4041641352894	2.92673686790354e-07	2.33915534404199e-06
CAGL0M12386g	-0.283649509922457	-0.702147149578428	-1.76540060281161	-2.21807544797082	-2.24645640093039	-2.6769343584807	-2.5201796424205	-2.64881551372154	-2.72384318904673	7.33433410807942	68.3595855085989	2.93521053282087e-07	2.34235169806665e-06
CAGL0I01826g	-1.93564516754072	-3.75117141743257	-3.23421693092156	-2.75169546760146	-2.05289111398825	-1.55933994902439	-1.49849774340871	-1.60829472078713	-1.26048538362848	5.092895492732	68.2852185662318	2.94941319116775e-07	2.34685448492717e-06
CAGL0K07942g	-0.782561450616218	-1.77871296053792	-1.91727111619733	-1.94035507474918	-1.81423542030423	-1.79173981363864	-1.70951407739354	-1.84455923097949	-1.62872520341861	4.78646569094294	68.2831000772537	2.94981900875277e-07	2.34685448492717e-06
CAGL0H03399g	0.230430616554907	-0.169543205954238	-0.489232533817987	-0.933804316846169	-2.05074966195149	-2.11267020314035	-1.69370752975252	-1.6494703371112	-1.40563626075019	8.28115145911241	68.2446528839282	2.95719580151594e-07	2.3491532656959e-06
CAGL0L03806g	-2.74846189767684	-4.73160225790275	-4.84959194615078	-4.2995903917697	-3.46278487313356	-3.02704741070392	-3.09708252988374	-2.98771033525455	-2.48915136628456	4.91851361758581	68.2030386032222	2.96520563950063e-07	2.35194720042209e-06
CAGL0G05445g	-0.797645358943829	-1.12410704503874	-1.74629309745998	-1.81920968823975	-1.84011979388553	-2.03753164902306	-2.20952182276774	-2.00953937419549	-1.74233108450422	6.2461638982997	68.149937982168	2.97546482181695e-07	2.35651412136335e-06
CAGL0D02024g	0.491062251316424	0.868495077565838	1.04698514760575	0.801575822915489	-0.196714975003815	-0.610546906773526	-0.435667469004385	-0.595584838101256	-0.785144414076216	6.57886317438841	68.088411969611	2.98740602835427e-07	2.36239736532245e-06
CAGL0A01067g	-0.599124462097861	-1.50693062510728	-2.12740447107283	-1.66985601351909	-1.37469005902781	-1.0244627968089	-0.95669252633635	-0.851254641482426	-0.8513394185425	6.71111122242781	68.0385559520232	2.99712518609936e-07	2.36373457398969e-06
CAGL0H05841g	1.06219203885179	1.85280905932891	2.21687865042673	2.05808363893065	2.11323846848665	2.066156271104	2.0778689513088	2.08643218910705	1.87809923402937	5.61576156238775	68.0244173936639	2.99988843954431e-07	2.36373457398969e-06
CAGL0A03117g	0.0812316833091078	0.354047472394003	-0.199181985361877	-0.60571958172555	-1.09354140264133	-1.2352515128122	-1.19151045676532	-1.18689922950307	-1.10650756667486	8.40235241778155	68.010340279314	3.00264277307191e-07	2.36373457398969e-06
CAGL0H09064g	-1.54641188312332	-2.55542124810262	-3.78892332892707	-4.49962830077679	-5.08633742703898	-5.26245720923054	-4.98961928834613	-5.22491977679488	-5.18660286491118	7.3602614003488	67.9191495934231	3.02056010630531e-07	2.37414297512569e-06
