genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0B03773g	-72.638905555368	338.801114810487	-4.56245694324199	0.0274164688718065	0.219449418222829	-3.01429217897163
CAGL0L08008g	69.8633863295565	186.940363376052	4.55619901404666	0.0275048836549824	0.219496205212425	-3.01598615490447
CAGL0D02266g	-13.0548461342261	35.4958518576859	-4.547508050706	0.0276283148749139	0.219496205212425	-3.01834595467831
CAGL0K03685g	11.0515837804045	33.1932655074537	4.54430464894717	0.0276739994971136	0.219496205212425	-3.01921787635947
CAGL0J03608g	7.72630956506013	72.8964765893178	4.54399705679026	0.0276783915353516	0.219496205212425	-3.019301658986
CAGL0K11748g	515.822015995259	2862.79100121295	4.54392469171009	0.0276794249569179	0.219496205212425	-3.01932137148121
CAGL0D00616g	647.411957465016	2231.14919053558	4.54350170531767	0.0276854665294236	0.219496205212425	-3.01943660612616
CAGL0J09812g	-170.709534581932	241.035963720238	-4.54269949179713	0.0276969295585294	0.219496205212425	-3.01965520895334
CAGL0G03927g	28.3476154996003	53.458446833264	4.52560931246012	0.0279426691227951	0.220701596319333	-3.02432941075577
CAGL0L13046g	-9.92462829370564	48.9654411312875	-4.52538514120587	0.0279459120502242	0.220701596319333	-3.02439094020734
CAGL0G02057g	-15.0163791997949	18.4432652986108	-4.52356155381294	0.0279723115365939	0.220701596319333	-3.02489168021172
CAGL0B04917g	-18.6948729246586	33.5304603294362	-4.51994317843802	0.0280247935931487	0.220701596319333	-3.02588636300565
CAGL0L06842g	13.6362505539218	66.3748309837545	4.51846569189501	0.0280462618378992	0.220701596319333	-3.02629294574092
CAGL0F04895g	-201.043353581314	245.842958717521	-4.50762403560236	0.0282044766149949	0.221634896995641	-3.0292839726788
CAGL0E03762g	-24.7720916682807	51.9846703432393	-4.48609583074271	0.0285222407864954	0.223817583731335	-3.03526289537498
CAGL0F02519g	4.656270767594	45.310706218226	4.4818546419191	0.0285854126607224	0.223999137026249	-3.03644703553427
CAGL0J07436g	31.842761943604	141.427697115974	4.47703548619103	0.0286574231805646	0.224149216560661	-3.03779505512836
CAGL0G00946g	16.2630989333856	84.11970501509	4.47267369678828	0.0287228111721755	0.224149216560661	-3.03901744749048
CAGL0C01397g	-12.938521449564	20.0151059118757	-4.47254442673371	0.0287247521490605	0.224149216560661	-3.03905370895502
CAGL0L10868g	190.69110175017	371.339221008274	4.46727799657176	0.0288039781292603	0.224213133641956	-3.04053263453371
CAGL0D01958g	-415.198363538657	571.059676245346	-4.46651404129822	0.0288154952888487	0.224213133641956	-3.04074743595616
CAGL0F05137g	-7.55173740960607	5.91574735413603	-4.46401824150622	0.0288531646509756	0.224213133641956	-3.04144965168624
CAGL0K08580g	10.2446366161342	48.2367269340294	4.4578807607787	0.0289460819526463	0.224505016879428	-3.04317956121179
CAGL0A04433g	-141.664259153461	269.948432777303	-4.45624081910943	0.0289709780494991	0.224505016879428	-3.04364253611117
CAGL0G08822g	7.85458870238921	95.8102809550351	4.45330013124071	0.0290156934492751	0.224540532294183	-3.04447351106524
CAGL0I02376g	10.2400014086025	34.9841134079145	4.43871724675205	0.0292388216889677	0.225954706284219	-3.04860923804679
CAGL0M04873g	570.86196752925	1928.29964656263	4.43421098399041	0.0293082396691276	0.226178759929337	-3.04989225962157
CAGL0J08206g	10.7689689328978	56.7905486878062	4.42705589977658	0.02941892064326	0.226460955916739	-3.0519343603295
CAGL0J04840g	9.29955115787304	46.638746563649	4.42087146259269	0.0295150425303261	0.226460955916739	-3.05370429871908
CAGL0I06512g	22.676317666013	115.497773765531	4.41804651112293	0.0295590907266541	0.226460955916739	-3.05451428299448
CAGL0G02673g	-325.280707707395	568.906668451327	-4.41581561828526	0.0295939388458295	0.226460955916739	-3.05515460386658
CAGL0M06083g	162.498354140855	923.15486574846	4.41261320440692	0.0296440599425122	0.226460955916739	-3.05607480699116
CAGL0K08382g	479.77718470691	2120.26539364959	4.41061980509643	0.0296753166550305	0.226460955916739	-3.05664821871435
CAGL0J03883r	31.2048064636779	21.3089552558874	4.40933684764921	0.0296954571262312	0.226460955916739	-3.05701751795501
CAGL0M06831g	-10.507939589988	70.6076346290811	-4.4052966691015	0.0297590025712911	0.226460955916739	-3.05818176283948
CAGL0K06215g	54.526594411621	215.189561196826	4.40450693761776	0.0297714452311468	0.226460955916739	-3.05840956432436
CAGL0D05434g	-220.599282908727	272.819797571659	-4.4011798666078	0.0298239423609692	0.226460955916739	-3.05937008924108
CAGL0L10934g	-10.0204304693832	58.0853293810623	-4.39715962972705	0.029887543845093	0.226460955916739	-3.06053249472315
CAGL0C05115g	-13.9851775581713	58.1911225307539	-4.39658251178254	0.0298966890824502	0.226460955916739	-3.06069952038687
CAGL0F01683g	496.912067527185	1639.98877452524	4.39642797139452	0.0298991386319053	0.226460955916739	-3.06074425320986
CAGL0M09339g	-4.87108162757455	36.7986604231512	-4.3956505717409	0.029911464954865	0.226460955916739	-3.06096932046524
CAGL0L11110g	-26.1093934403104	177.377307024408	-4.38318718968488	0.0301100232338528	0.227656189180279	-3.06458752640686
CAGL0F00253g	191.268998600109	350.842758121409	4.3755424118121	0.0302326966597645	0.228275219718465	-3.06681610596548
CAGL0J11550g	-14.0458241729302	10.70020842961	-4.37064799107314	0.0303115906707132	0.228562466041294	-3.06824661715139
CAGL0B02013g	-5.76963203120394	30.689746599006	-4.36668426604465	0.0303756865794707	0.228625710890351	-3.06940723615718
CAGL0D01265g	-11.4317327051188	7.30867367321897	-4.36282624562826	0.0304382491230783	0.228625710890351	-3.07053873442748
CAGL0H04389g	-6.8577512635269	35.3681854960685	-4.36256045724138	0.0304425656145328	0.228625710890351	-3.07061675266408
CAGL0L11000g	-14.7132920248702	98.0150931735584	-4.35452720815928	0.0305734193070632	0.229300644802974	-3.07297885080706
CAGL0A03630g	5.7321986083617	46.7880337921885	4.34801394700653	0.0306800721249663	0.229610173103276	-3.0748997903241
CAGL0K07458g	-28.6577440115082	40.859683149977	-4.34689965295002	0.0306983686883946	0.229610173103276	-3.07522894589801
CAGL0K04257g	-12.8321266445818	8.72909381365428	-4.3445009493107	0.0307378051214216	0.229610173103276	-3.07593802414038
CAGL0C05027g	-58.2638357993527	36.8813789570705	-4.33724112535232	0.0308575795722359	0.23019754360888	-3.07808839403271
CAGL0K09768g	11.2949509886504	213.585563668809	4.32762725367854	0.0310171635761863	0.231079933700083	-3.08094601621989
CAGL0F07051g	-9.37571356023161	58.2686185512864	-4.32481251511474	0.031064097226531	0.231121840402182	-3.08178482640829
