genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0M01364g	-173.75	712.25001	-7.79182287807007	0.0052376840724525	0.0176263765567581	-4.45924034592466
CAGL0M11066g	96.9375	186.46876	7.78077715552796	0.00525817453214984	0.0176833512835061	-4.45926535789412
CAGL0K07117g	-56.5625000000001	394.09376	-7.77912716448996	0.00526124456072819	0.0176833512835061	-4.45926910271109
CAGL0L00825g	118.75	504.12501	7.77434936976695	0.00527014781815047	0.0176988335559606	-4.45927995898786
CAGL0B03905g	-55.5000000000001	297.62501	-7.77287999405778	0.00527289000082925	0.0176988335559606	-4.45928330152747
CAGL0K00275g	-194.375	559.68751	-7.76994453290961	0.00527837394266436	0.0176988335559606	-4.45928998444203
CAGL0K03135g	4320.25	7505.87501	7.76954368072098	0.00527912339473816	0.0176988335559606	-4.45929089757876
CAGL0K11968g	-435.625	907.12501	-7.75493116200026	0.00530654107787893	0.0177795792144511	-4.45932427531925
CAGL0J02398g	179.4375	284.90626	7.7482820776568	0.00531907990614639	0.0177943556880493	-4.45933952165386
CAGL0G04499g	292.5625	357.59376	7.74759688942087	0.0053203742837008	0.0177943556880493	-4.45934109487832
CAGL0J05544g	-164	751.37501	-7.74728723860889	0.00532095937803499	0.0177943556880493	-4.4593418059794
CAGL0G05676g	-168.875	285.31251	-7.7442266002158	0.00532674717589411	0.0178025497720671	-4.45934883891365
CAGL0C04895g	-142	245.62501	-7.74092960141408	0.00533299136508097	0.0178122579469893	-4.45935642371289
CAGL0G03465g	173.125	361.31251	7.73557503491369	0.00534315325892559	0.0178309294861479	-4.45936876133326
CAGL0E00737g	327.375	731.93751	7.73446275639328	0.0053452673881422	0.0178309294861479	-4.45937132717784
CAGL0F07271g	75.7499999999999	218.37501	7.73169527874809	0.00535053244281891	0.0178373375312475	-4.45937771579515
CAGL0H03905g	496.374999999998	3825.56251	7.72753916386916	0.00535845238016909	0.0178392625500255	-4.45938732210193
