genesymbol.240m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0K10032g	1.20271641081981	5.02974832925874	6.56457240180146	9.9068066674773e-05	0.000286693463014615	0.988283441708479
CAGL0H04741g	-0.897620627939993	8.53903747137372	-6.56456056625308	9.90694316319846e-05	0.000286693463014615	0.988268569797553
CAGL0K01089g	-0.902237884469854	5.60541443358347	-6.55838319064936	9.97846543925918e-05	0.000288603682732165	0.980503969398066
CAGL0I04774g	0.681826233142278	7.8480006559132	6.54603317758864	0.000101231481978223	0.000292626619633349	0.964966088212384
CAGL0I04510g	1.13101058426209	7.61155925420579	6.54223877491958	0.000101680582610389	0.000293762610356175	0.960188327173753
CAGL0M04653g	0.7394212021633	6.18132647244794	6.5398402052681	0.000101965594042152	0.00029442354374554	0.95716719195835
CAGL0H08371g	-0.858932969279024	8.02221847468824	-6.53792562305061	0.000102193720225472	0.000294835595606389	0.954755137303184
CAGL0D04796g	-1.50400903573175	3.31737365137307	-6.53769751200776	0.000102220937158662	0.000294835595606389	0.954467724060583
CAGL0J10802g	-1.34096416027818	5.64659083748097	-6.52836449021325	0.00010334130272977	0.000297902929399969	0.942702667503758
CAGL0G09152g	0.662460193404244	4.9205179395799	6.52579782682885	0.000103651754122308	0.000298614013159961	0.939465213680247
CAGL0B00352g	-2.27272894262306	4.58700344304467	-6.52538272359617	0.000103702058438359	0.000298614013159961	0.938941544912961
CAGL0M04279g	-2.33827541720059	4.60720061607663	-6.52478856407984	0.000103774108000534	0.000298657204718413	0.938191951231461
CAGL0J09152g	-0.754694601364582	7.18775623371734	-6.52304039741671	0.000103986412462377	0.000299103774307991	0.93598619529871
CAGL0F01155g	-0.691326338704179	5.48881310457758	-6.51899313753375	0.00010447974664035	0.00030035775599244	0.930878043562119
CAGL0I01034g	0.604220316465707	7.19854686819611	6.51742401499964	0.000104671697843238	0.000300744422727414	0.928897047219591
CAGL0I04004g	1.71206473598248	5.88501481868541	6.51184332213873	0.000105357505477349	0.000302390062008055	0.921848932631706
CAGL0M12881g	-1.67012264715145	7.43685011112269	-6.51182329206928	0.000105359975759827	0.000302390062008055	0.921823628521707
CAGL0H05401g	-1.46364293161084	1.98732876766853	-6.51072852860952	0.000105495087552178	0.00030261193607433	0.920440528639473
CAGL0G04873g	0.644837259670308	6.8153198728961	6.50817302205698	0.000105811214307625	0.000303352522946558	0.91721135848818
CAGL0K08228g	1.32979509952321	5.83532164007121	6.50663909962129	0.000106001462487695	0.000303731612546844	0.915272671407349
