genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0I10703r	-0.626148947646538	-0.525995750631343	-1.47990671442398	0.242209346233431	0.321052189570255	-7.19324301468593
CAGL0F08503g	0.0844903645513577	7.76063137647303	1.47764588394731	0.24276094779488	0.3217071300124	-7.19578523641626
CAGL0E04752g	-0.171170966565557	8.8024850751667	-1.47707257498285	0.242901048030444	0.321816567305312	-7.19642982765473
CAGL0F06963g	-0.157234374922728	4.84793763398454	-1.47533189851118	0.243326973681184	0.32230454965583	-7.19838674601294
CAGL0A03432g	-0.210660154505621	5.71784499754481	-1.47503384850758	0.243399987158531	0.322324953408753	-7.19872179433338
CAGL0K10714g	0.216164003675405	3.77073641711675	1.47232794373554	0.244063975719555	0.323127767191412	-7.20176321687929
CAGL0K03905g	1.21617038180196	-1.79054001279006	1.47127725018473	0.244322345574182	0.323393310500957	-7.20294400546787
CAGL0M10238r	-0.411554328172446	-1.36565233608888	-1.46771509017462	0.245200571516155	0.324478996601913	-7.20694644283039
CAGL0J01177g	0.242152661737642	5.76830286337523	1.4664003383574	0.245525604522585	0.32483229068429	-7.20842338671797
CAGL0J01980g	-0.169128298010396	5.36638240688519	-1.46530975894965	0.245795582490067	0.325112596697854	-7.20964837557636
CAGL0H04455g	-0.266127259702945	5.20811378575831	-1.46211818783512	0.246587575316428	0.326083073480363	-7.21323262068696
CAGL0I03168g	0.843782668187077	1.85786602375564	1.4617217179905	0.246686158434709	0.326136355492013	-7.21367779927767
CAGL0B02904g	0.974753419543873	0.394161986039194	1.46118422213875	0.246819878160786	0.326236054408126	-7.21428130459897
CAGL0J09680g	-0.280042564284135	4.37242685586054	-1.4579405864625	0.247628555862722	0.327227626370319	-7.21792266855892
CAGL0K07271g	0.172770979081652	5.90274177666706	1.45743992877902	0.247753638706281	0.327315610049974	-7.21848462033761
CAGL0L07106g	0.0974382744475824	5.77060593497832	1.45484068309452	0.248404158689322	0.32809756087506	-7.22140166853311
CAGL0F08569g	-0.124110721408716	7.05495080520832	-1.44906613138372	0.249856185485632	0.329937540191671	-7.22787972185262
CAGL0F07491g	0.139165872387085	7.78051503589618	1.44820117261288	0.250074493650094	0.330113677875965	-7.22884975029797
CAGL0L06072g	-0.651031778414461	-1.24591361096787	-1.44783658380114	0.250166576263466	0.330113677875965	-7.22925860280459
CAGL0M06435g	-0.651031778414461	-1.24591361096787	-1.44783658380114	0.250166576263466	0.330113677875965	-7.22925860280459
CAGL0K11660g	-0.110062177590846	7.09784881857718	-1.44753670276015	0.250242344169672	0.330135797130233	-7.22959488075369
CAGL0D01837g	0.13339033807201	4.02997775327337	1.44542647748505	0.250776235237944	0.330762149023172	-7.2319609494738
CAGL0J01699g	0.271656178421476	6.46512426619179	1.44185856280048	0.251681805703027	0.331878317913843	-7.23596032220355
CAGL0D04136g	0.276294235665423	6.54477704251602	1.44016114021301	0.252113901848597	0.332369764571843	-7.23786251078084
CAGL0H03245g	0.0617252831645363	6.49825075434617	1.43964580715112	0.252245248006953	0.332464584828952	-7.23843994599034
CAGL0K00693g	0.130641153956198	6.31659675065927	1.43790155034647	0.25269038143118	0.332925572798282	-7.24039417731912
CAGL0M09713g	0.932496037132211	7.6384942319772	1.43780904182535	0.252714013882807	0.332925572798282	-7.24049781237938
CAGL0I08151g	0.613362997599705	2.43017143922972	1.43723878561502	0.252859747071538	0.333039144271482	-7.24113663499796
CAGL0L12320g	0.553661032505767	1.50893012515361	1.43538618305391	0.253333837013665	0.333585036029997	-7.24321173257818
CAGL0M03773g	-0.461312288776285	7.26832330963753	-1.4319245561406	0.254222327307719	0.334676216773338	-7.24708802782264
CAGL0G07447g	0.271924010158726	5.44620217615362	1.42948555893426	0.254850414179537	0.335424151337216	-7.24981834556239
CAGL0C03069g	0.316747938878183	8.14281946973569	1.42614804303928	0.25571267236654	0.336479868741955	-7.25355335094411
CAGL0G05203g	-0.24263875219539	4.77488954500062	-1.42570452403531	0.25582749981286	0.336551813179626	-7.25404959059903
CAGL0M01144g	-0.140957066077919	6.82131226505575	-1.41699045928237	0.258095183825	0.339455231194376	-7.26379456472247
CAGL0D00506g	-0.167854562522524	5.14950708763189	-1.41554994645118	0.258472187173299	0.33987118383892	-7.26540457787116
CAGL0K01815g	-0.180469690511625	5.40866568794796	-1.41275041147069	0.259206606524068	0.340704920634077	-7.26853276380632
CAGL0A01177g	-0.25838789487078	3.85084511856082	-1.41266886559157	0.25922803344759	0.340704920634077	-7.26862386758465
CAGL0M03553g	-0.0525978462286281	6.6193883708043	-1.40539496259663	0.261147198399954	0.343146682726102	-7.27674682622881
